fecha_scraping,titulo,autor,precio_actual,precio_anterior,url_producto,categoria,categorias_join,url_norm,isbn,sku,editorial,edicion,anio_edicion,paginas,product_id,product_id_stable,product_key,vendor
2025-10-20,El ingenio y la sabiduría de Bertrand Russell: Aforismos,"Russell, Bertrand",80.0,100.0,https://www.crisol.com.pe/libro-el-ingenio-y-la-sabiduria-de-bertrand-russell-aforismos-9788419655110,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Filosofia,https://www.crisol.com.pe/libro-el-ingenio-y-la-sabiduria-de-bertrand-russell-aforismos-9788419655110,9788419655110,"Russell, Bertrand",PLATAFORMA,20230,20230,1920,1187155,45c066eeea89373bbccc9ff614f29b9c2c713161,45c066eeea89373bbccc9ff614f29b9c2c713161,crisol
2025-10-20,El inspector,"Gógol, Nikolái",48.3,69.0,https://www.crisol.com.pe/libro-el-inspector-9788411480635,Ficcion,Ficcion,https://www.crisol.com.pe/libro-el-inspector-9788411480635,9788411480635,"Gógol, Nikolái",ALIANZA EDITORIAL,2022,2022,272,1161585,7d34233f31cc2644f5f827b957889e04a7ef6abd,7d34233f31cc2644f5f827b957889e04a7ef6abd,crisol
2025-10-20,El instituto,"King, Stephen",95.2,119.0,https://www.crisol.com.pe/libro-el-instituto-9786073184335,Ficcion,Ficcion,https://www.crisol.com.pe/libro-el-instituto-9786073184335,9786073184335,"King, Stephen",PLAZA & JANES,2019,2019,624,1156866,33c2960c667bdf5c82f51f1f73d0c19caed13bcb,33c2960c667bdf5c82f51f1f73d0c19caed13bcb,crisol
2025-10-20,El Instituto,"King, Stephen",55.2,69.0,https://www.crisol.com.pe/libro-el-instituto-9788466355469,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Terror,https://www.crisol.com.pe/libro-el-instituto-9788466355469,9788466355469,"King, Stephen",DEBOLSILLO,2021,2021,624,299535,c58dceba38746ff50e09fe59a1595e1a4f6334fa,c58dceba38746ff50e09fe59a1595e1a4f6334fa,crisol
2025-10-20,El Intruso. Mi Vida en Clave de Intriga,"Forsyth, Frederick",31.2,39.0,https://www.crisol.com.pe/libro-el-intruso-mi-vida-en-clave-de-intriga-9788466341929,No Ficcion / Humanidades / Biografias,No Ficcion / Humanidades / Biografias,https://www.crisol.com.pe/libro-el-intruso-mi-vida-en-clave-de-intriga-9788466341929,9788466341929,"Forsyth, Frederick",DEBOLSILLO,2017,2017,352,,d7713704f7467983e88490be2ccf38819fbd90f1,d7713704f7467983e88490be2ccf38819fbd90f1,crisol
2025-10-20,El invasor. Capitán América 3: Centinela de la libertad. 2,"Lanzing, Jackson; Kelly, Collin y Carnero, Carmen",39.2,49.0,https://www.crisol.com.pe/libro-el-invasor-capitan-america-3-centinela-de-la-libertad-2-9786075788357,Ficcion / Comics Y Novela Grafica,Ficcion / Comics Y Novela Grafica | Ficcion / Comics Y Novela Grafica / Comic De Heroes,https://www.crisol.com.pe/libro-el-invasor-capitan-america-3-centinela-de-la-libertad-2-9786075788357,9786075788357,"Lanzing, Jackson; Kelly, Collin y Carnero, Carmen",PANINI,2019,2019,152,1191154,dc8ecb7ae543056cc70a206a3383ccf27e4b2843,dc8ecb7ae543056cc70a206a3383ccf27e4b2843,crisol
2025-10-20,El inventor,"Bonnefoy, Miguel",71.2,89.0,https://www.crisol.com.pe/libro-el-inventor-9788419089663,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Universal,https://www.crisol.com.pe/libro-el-inventor-9788419089663,9788419089663,"Bonnefoy, Miguel",LIBROS DEL ASTEROIDE,20230,20230,1680,1200151,54deb9204ca38127853bf1294a937caf5d22d542,54deb9204ca38127853bf1294a937caf5d22d542,crisol
2025-10-20,El inversor inteligente,"Graham, Benjamin",73.5,105.0,https://www.crisol.com.pe/libro-el-inversor-inteligente-9781418599942,Los Mas Vendidos,Los Mas Vendidos | No Ficcion,https://www.crisol.com.pe/libro-el-inversor-inteligente-9781418599942,9781418599942,"Graham, Benjamin",HARPERCOLLINS,2019,2019,624,1175403,70883b97e5564f9a09f94a2578794ab3c52f0839,70883b97e5564f9a09f94a2578794ab3c52f0839,crisol
2025-10-20,El invierno del dibujante,"Roca, Paco",69.3,99.0,https://www.crisol.com.pe/libro-el-invierno-del-dibujante-9788418215704,Ficcion / Comics Y Novela Grafica,Ficcion / Comics Y Novela Grafica,https://www.crisol.com.pe/libro-el-invierno-del-dibujante-9788418215704,9788418215704,"Roca, Paco",ASTIBERRI,2021,2021,144,402808,1807003501d3da50f62057d0e80e7f096797515f,1807003501d3da50f62057d0e80e7f096797515f,crisol
2025-10-20,El Invierno del Mundo. Trilogía del Siglo. 2,"Follett, Ken",63.2,79.0,https://www.crisol.com.pe/libro-el-invierno-del-mundo-trilogia-del-siglo-2-9788490328156,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Universal,https://www.crisol.com.pe/libro-el-invierno-del-mundo-trilogia-del-siglo-2-9788490328156,9788490328156,"Follett, Ken",DEBOLSILLO,2021,2021,960,393624,db68ab5de9403ee86385d3366e1819e64aacc181,db68ab5de9403ee86385d3366e1819e64aacc181,crisol
2025-10-20,El invitado,,72.0,90.0,https://www.crisol.com.pe/libro-el-invitado-9786124435799,Infantil,Infantil,https://www.crisol.com.pe/libro-el-invitado-9786124435799,9786124435799,,,,,,1151910,3ad0911b7033e970d3f766eb9978e5706b553eb4,3ad0911b7033e970d3f766eb9978e5706b553eb4,crisol
2025-10-20,El Italiano,"Perez Reverte, Arturo",63.2,79.0,https://www.crisol.com.pe/libro-el-italiano-9786125020161,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Universal,https://www.crisol.com.pe/libro-el-italiano-9786125020161,9786125020161,"Perez Reverte, Arturo",ALFAGUARA,2021,2021,400,299682,8a777c94512d2cc22c197b3ec8ddd9a1791573cc,8a777c94512d2cc22c197b3ec8ddd9a1791573cc,crisol
2025-10-20,El italiano,"Pérez-Reverte, Arturo",63.2,79.0,https://www.crisol.com.pe/libro-el-italiano-9789877388176,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Universal,https://www.crisol.com.pe/libro-el-italiano-9789877388176,9789877388176,"Pérez-Reverte, Arturo",ALFAGUARA,2021,2021,392,394602,91d7f997bd345fdd1492ba4dc725f4f4e9d66934,91d7f997bd345fdd1492ba4dc725f4f4e9d66934,crisol
2025-10-20,El jacarandá,"Faye, Gaël",79.2,99.0,https://www.crisol.com.pe/libro-el-jacaranda-9788410340497,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Universal,https://www.crisol.com.pe/libro-el-jacaranda-9788410340497,9788410340497,"Faye, Gaël",SALAMANDRA,2025,2025,256,1211917,64857ea829e5716e38840d838fb6f0ab4f88733b,64857ea829e5716e38840d838fb6f0ab4f88733b,crisol
2025-10-20,El jardín de las mariposas. El coleccionista. 1,"Hutchison, Dot",59.92,74.9,https://www.crisol.com.pe/libro-el-jardin-de-las-mariposas-el-coleccionista-1-9786070746475,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Novela Negra,https://www.crisol.com.pe/libro-el-jardin-de-las-mariposas-el-coleccionista-1-9786070746475,9786070746475,"Hutchison, Dot",PLANETA,20180,20180,2880,1207608,403546da8b92eb35370b29eba0ec8f16e01e7a37,403546da8b92eb35370b29eba0ec8f16e01e7a37,crisol
2025-10-20,El jardín de los Finzi-Contini. La novela de Ferrara. 3,"Bassani, Giorgio",79.2,99.0,https://www.crisol.com.pe/libro-el-jardin-de-los-finzi-contini-la-novela-de-ferrara-3-9788416748631,Ficcion,Ficcion,https://www.crisol.com.pe/libro-el-jardin-de-los-finzi-contini-la-novela-de-ferrara-3-9788416748631,9788416748631,"Bassani, Giorgio",EL ACANTILADO,2017,2017,296,1167378,e2be2d7c11d8a29441b50fb87ce5cf5aca1d18e3,e2be2d7c11d8a29441b50fb87ce5cf5aca1d18e3,crisol
2025-10-20,El jardín del chef,AA. VV.,160.3,229.0,https://www.crisol.com.pe/libro-el-jardin-del-chef-9780714878935,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-jardin-del-chef-9780714878935,9780714878935,AA. VV.,PHAIDON,2019,2019,256,1177365,a7707c55c20217aa5b4ea522624f85d59c1248f0,a7707c55c20217aa5b4ea522624f85d59c1248f0,crisol
2025-10-20,El jardín del profeta,"Gibran, Khalil",20.0,25.0,https://www.crisol.com.pe/libro-el-jardin-del-profeta-84-7651-882-x,Ficcion / Lirica Y Drama,Ficcion / Lirica Y Drama | Ficcion / Lirica Y Drama / Poesia,https://www.crisol.com.pe/libro-el-jardin-del-profeta-84-7651-882-x,847651882,"Gibran, Khalil",JOSE J. DE OLAÑETA,2000,2000,96,305466,47902bf475f87669f6a1c0933e8280bcfa989c04,47902bf475f87669f6a1c0933e8280bcfa989c04,crisol
2025-10-20,El jinete insomne,"Scorza, Manuel",63.2,79.0,https://www.crisol.com.pe/libro-el-jinete-insomne-9786125020468,Ficcion,Ficcion,https://www.crisol.com.pe/libro-el-jinete-insomne-9786125020468,9786125020468,"Scorza, Manuel",ALFAGUARA,2022,2022,235,1176321,0f77f031942120dde004a6d1e04a54854b655801,0f77f031942120dde004a6d1e04a54854b655801,crisol
2025-10-20,El juego de Andrómeda,"Cellini, Iacopo",71.2,89.0,https://www.crisol.com.pe/libro-el-juego-de-andromeda-9788419004970,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Novela Negra,https://www.crisol.com.pe/libro-el-juego-de-andromeda-9788419004970,9788419004970,"Cellini, Iacopo",DUOMO EDICIONES,2023,2023,256,1200382,d4904d76ecba018ccb05453d2b8854a9f9fed5ff,d4904d76ecba018ccb05453d2b8854a9f9fed5ff,crisol
2025-10-20,El juego de Lally. Five Nights at Freddy's: Historias del Pizzaplex. 1,"Cawthon, Scott; Parra, Kelly y Waggener, Andrea",63.2,79.0,https://www.crisol.com.pe/libro-el-juego-de-lally-five-nights-at-freddys-historias-del-pizzaplex-1-9786125125064,Juvenil,Juvenil,https://www.crisol.com.pe/libro-el-juego-de-lally-five-nights-at-freddys-historias-del-pizzaplex-1-9786125125064,9786125125064,"Cawthon, Scott; Parra, Kelly y Waggener, Andrea",ROCAEDITORIAL,2024,2024,288,1135752,2c74e55f9f188a9c2ee63fdf1ab7938990adb000,2c74e55f9f188a9c2ee63fdf1ab7938990adb000,crisol
2025-10-20,El Juego de las Apariencias,"Cosamalón, Jesús",56.0,70.0,https://www.crisol.com.pe/libro-el-juego-de-las-apariencias-9789972516320,No Ficcion / Humanidades,No Ficcion / Humanidades,https://www.crisol.com.pe/libro-el-juego-de-las-apariencias-9789972516320,9789972516320,"Cosamalón, Jesús",IEP,2017,2017,432,,9cdab61c768501f8c2f7ffa8f0fb3c5fc273444b,9cdab61c768501f8c2f7ffa8f0fb3c5fc273444b,crisol
2025-10-20,El Juego de Ripper,"Allende, Isabel",39.2,49.0,https://www.crisol.com.pe/libro-el-juego-de-ripper-9788466333153,Ficcion / Narrativa / Literatura Latinoamericana,Ficcion / Narrativa / Literatura Latinoamericana,https://www.crisol.com.pe/libro-el-juego-de-ripper-9788466333153,9788466333153,"Allende, Isabel",DEBOLSILLO,2021,2021,480,192852,dbea4a239fbac3159e94334e7c5a791322a8538a,dbea4a239fbac3159e94334e7c5a791322a8538a,crisol
2025-10-20,El juego del alma,"Castillo, Javier",39.2,49.0,https://www.crisol.com.pe/libro-el-juego-del-alma-9788466359184,Ficcion,Ficcion,https://www.crisol.com.pe/libro-el-juego-del-alma-9788466359184,9788466359184,"Castillo, Javier",DEBOLSILLO,2023,2023,536,1156179,72431feb3bc83b8902e38f25f99f61cbabb0cfdb,72431feb3bc83b8902e38f25f99f61cbabb0cfdb,crisol
2025-10-20,El juego del arte,"Hiriart, Hugo",63.92,79.9,https://www.crisol.com.pe/libro-el-juego-del-arte-9786074217018,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-juego-del-arte-9786074217018,9786074217018,"Hiriart, Hugo",TUSQUETS EDITORES,2015,2015,268,1125105,4e9bab3f446fb100df9c32fd556ca6201237dcbe,4e9bab3f446fb100df9c32fd556ca6201237dcbe,crisol
2025-10-20,El juez Surra y otros casos sicilianos,"Camilleri, Andrea",55.2,69.0,https://www.crisol.com.pe/libro-el-juez-surra-y-otros-casos-sicilianos-9788410340107,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Novela Negra,https://www.crisol.com.pe/libro-el-juez-surra-y-otros-casos-sicilianos-9788410340107,9788410340107,"Camilleri, Andrea",SALAMANDRA,20250,20250,1440,1204249,c251a8989edd39377780cfaf3881d1c6f39749c1,c251a8989edd39377780cfaf3881d1c6f39749c1,crisol
2025-10-20,El juicio de la memoria,"Pastor Quesada, Aurelio",36.0,45.0,https://www.crisol.com.pe/libro-el-juicio-de-la-memoria-9786125038869,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Peruana,https://www.crisol.com.pe/libro-el-juicio-de-la-memoria-9786125038869,9786125038869,"Pastor Quesada, Aurelio",MESA REDONDA,20240,20240,1160,1194082,3c05c7ecd59c928205cf6a69e782c0214f303ef6,3c05c7ecd59c928205cf6a69e782c0214f303ef6,crisol
2025-10-20,El juicio fantasmal. Los mandamientos vampíricos. 2,"Foulkes, Alex y Ogilvie, Sara",39.5,79.0,https://www.crisol.com.pe/libro-el-juicio-fantasmal-los-mandamientos-vampiricos-2-9788414335345,Infantil,Infantil,https://www.crisol.com.pe/libro-el-juicio-fantasmal-los-mandamientos-vampiricos-2-9788414335345,9788414335345,"Foulkes, Alex y Ogilvie, Sara",ANAYA,2023,2023,360,1138218,a039f866f389953900825d95d448b1553d7dac53,a039f866f389953900825d95d448b1553d7dac53,crisol
2025-10-20,El juramento carmesí,,68.0,85.0,https://www.crisol.com.pe/libro-el-juramento-carmesi-9788412137361,Juvenil,Juvenil,https://www.crisol.com.pe/libro-el-juramento-carmesi-9788412137361,9788412137361,,,,,,1142274,d685578efc6785c4d982c253e5ec052c3b844a95,d685578efc6785c4d982c253e5ec052c3b844a95,crisol
2025-10-20,El laberinto de cristal,"Rubio, Gabriel",92.0,115.0,https://www.crisol.com.pe/libro-el-laberinto-de-cristal-9788410079939,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Psicologia,https://www.crisol.com.pe/libro-el-laberinto-de-cristal-9788410079939,9788410079939,"Rubio, Gabriel",PLATAFORMA,20240,20240,2880,1187092,8b6896a29dbb8367f7a4e58df45b8d61929f144d,8b6896a29dbb8367f7a4e58df45b8d61929f144d,crisol
2025-10-20,El laberinto de la soledad/ Postdata/ Vuelta a El laberinto de la soledad,"Paz, Octavio",23.2,29.0,https://www.crisol.com.pe/libro-el-laberinto-de-la-soledad-postdata-vuelta-a-el-laberinto-de-la-soledad-9786071662798,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-laberinto-de-la-soledad-postdata-vuelta-a-el-laberinto-de-la-soledad-9786071662798,9786071662798,"Paz, Octavio",FONDO DE CULTURA ECONOMICA,2019,2019,376,1122471,99138e6e28a37a4917544ceff17551365f10d9ab,99138e6e28a37a4917544ceff17551365f10d9ab,crisol
2025-10-20,El laboratorio de Timbalosky y la base supersecreta,Timba Vk,23.92,29.9,https://www.crisol.com.pe/libro-el-laboratorio-de-timbalosky-y-la-base-supersecreta-9786124461194,Infantil,Infantil,https://www.crisol.com.pe/libro-el-laboratorio-de-timbalosky-y-la-base-supersecreta-9786124461194,9786124461194,Timba Vk,MARTINEZ ROCA,2023,2023,192,1172271,5a5b42f1f85578ebd82892443a302f8e62f1bd1f,5a5b42f1f85578ebd82892443a302f8e62f1bd1f,crisol
2025-10-20,El lado bueno de la historia,"Kruijt, Dirk",39.2,49.0,https://www.crisol.com.pe/libro-el-lado-bueno-de-la-historia-9786124775574,No Ficcion / Humanidades,No Ficcion / Humanidades,https://www.crisol.com.pe/libro-el-lado-bueno-de-la-historia-9786124775574,9786124775574,"Kruijt, Dirk",PUNTO CARDINAL,20240,20240,126,1194559,27348db82420dfa5b8ffd33b0175818325f1000d,27348db82420dfa5b8ffd33b0175818325f1000d,crisol
2025-10-20,El ladrón del rayo. Percy Jackson y los dioses del Olimpo. 1,"Riordan, Rick",63.2,79.0,https://www.crisol.com.pe/libro-el-ladron-del-rayo-percy-jackson-y-los-dioses-del-olimpo-1-9789585305922,Juvenil / Fantasia,Juvenil / Fantasia | Juvenil / Literatura Juvenil,https://www.crisol.com.pe/libro-el-ladron-del-rayo-percy-jackson-y-los-dioses-del-olimpo-1-9789585305922,9789585305922,"Riordan, Rick",SALAMANDRA,2020,2020,285,390039,d2da0c5ab388f4953cb843fb023c015d97f19efe,d2da0c5ab388f4953cb843fb023c015d97f19efe,crisol
2025-10-20,El ladrón. El ladrón de la reina. 1,"Whalen Turner, Megan",39.5,79.0,https://www.crisol.com.pe/libro-el-ladron-el-ladron-de-la-reina-1-9788418002663,Juvenil,Juvenil,https://www.crisol.com.pe/libro-el-ladron-el-ladron-de-la-reina-1-9788418002663,9788418002663,"Whalen Turner, Megan",EDITORIAL HIDRA,2021,2021,400,1175703,4382630e289103484a962db6eb03d8b2d9aeb21f,4382630e289103484a962db6eb03d8b2d9aeb21f,crisol
2025-10-20,El lago,,68.0,85.0,https://www.crisol.com.pe/libro-el-lago-9788483837764,Ficcion,Ficcion,https://www.crisol.com.pe/libro-el-lago-9788483837764,9788483837764,,,,,,1178640,6ff785226f6525a81d019099360cebb81ccfc715,6ff785226f6525a81d019099360cebb81ccfc715,crisol
2025-10-20,El largo adiós,"Chandler, Raymond",47.2,59.0,https://www.crisol.com.pe/libro-el-largo-adios-9789585579040,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Novela Negra,https://www.crisol.com.pe/libro-el-largo-adios-9789585579040,9789585579040,"Chandler, Raymond",DEBOLSILLO,2019,2019,448,1191388,0fd0924025286c4264704d910ac1321db0c95dd8,0fd0924025286c4264704d910ac1321db0c95dd8,crisol
2025-10-20,El legado,"Serizawa, Asako",79.92,99.9,https://www.crisol.com.pe/libro-el-legado-9788411071550,Ficcion / Narrativa,Ficcion / Narrativa | Ficcion / Narrativa / Literatura Universal,https://www.crisol.com.pe/libro-el-legado-9788411071550,9788411071550,"Serizawa, Asako",TUSQUETS EDITORES,20220,20220,3280,1197637,5810e98111e0a9c525317dd7c65852f5b5b63037,5810e98111e0a9c525317dd7c65852f5b5b63037,crisol
2025-10-20,El Legado del Dragón 1. El Despertar,"Roberts, Nora",79.2,99.0,https://www.crisol.com.pe/libro-el-legado-del-dragon-1-el-despertar-9788491295372,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Fantasia,https://www.crisol.com.pe/libro-el-legado-del-dragon-1-el-despertar-9788491295372,9788491295372,"Roberts, Nora",SUMA DE LETRAS,2021,2021,512,308541,4a895348cba97f0d1ec5181e8100f43d33233339,4a895348cba97f0d1ec5181e8100f43d33233339,crisol
2025-10-20,El Legado. El Legado del Drow. 1,"Salvatore, R. A.",55.92,69.9,https://www.crisol.com.pe/libro-el-legado-el-legado-del-drow-1-9788445011034,Ficcion,Ficcion,https://www.crisol.com.pe/libro-el-legado-el-legado-del-drow-1-9788445011034,9788445011034,"Salvatore, R. A.",MINOTAURO,2022,2022,384,1157859,51c2a536673c63e053c7bbcb5a4e32a8e6786a9a,51c2a536673c63e053c7bbcb5a4e32a8e6786a9a,crisol
2025-10-20,El legado espiritual del indio americano,"Brown, Joseph Epes",20.8,26.0,https://www.crisol.com.pe/libro-el-legado-espiritual-del-indio-americano-84-9716-165-3,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Religion,https://www.crisol.com.pe/libro-el-legado-espiritual-del-indio-americano-84-9716-165-3,8497161653,"Brown, Joseph Epes",JOSE J. DE OLAÑETA,2002,2002,62,305196,b3d734091e376fe6fbceb63f326efec5f11ba9a0,b3d734091e376fe6fbceb63f326efec5f11ba9a0,crisol
2025-10-20,El legado Hawthorne. Una herencia en juego. 2,"Lynn Barnes, Jennifer",63.2,79.0,https://www.crisol.com.pe/libro-el-legado-hawthorne-una-herencia-en-juego-2-9788427223639,Juvenil,Juvenil,https://www.crisol.com.pe/libro-el-legado-hawthorne-una-herencia-en-juego-2-9788427223639,9788427223639,"Lynn Barnes, Jennifer",MOLINO,2023,2023,432,1146021,9d63ed187c9b4501f15765ffb48766585b513d1b,9d63ed187c9b4501f15765ffb48766585b513d1b,crisol
2025-10-20,El legado robado,"Black, Holly",68.0,85.0,https://www.crisol.com.pe/libro-el-legado-robado-9786124924217,Juvenil,Juvenil,https://www.crisol.com.pe/libro-el-legado-robado-9786124924217,9786124924217,"Black, Holly",PUCK,2023,2023,384,1146195,38d16f45d792971ec08c88993d5bc71ee0357b16,38d16f45d792971ec08c88993d5bc71ee0357b16,crisol
2025-10-20,El Lenguaje de las Espinas,"Bardugo, Leigh",62.3,89.0,https://www.crisol.com.pe/libro-el-lenguaje-de-las-espinas-9788417390600,Juvenil,Juvenil | Juvenil / Literatura Juvenil | Juvenil / Literatura Juvenil / Fantasia,https://www.crisol.com.pe/libro-el-lenguaje-de-las-espinas-9788417390600,9788417390600,"Bardugo, Leigh",HIDRA,2018,2018,304,299262,913ec2875bbe3fc0043d456bd52b52311b5fa00a,913ec2875bbe3fc0043d456bd52b52311b5fa00a,crisol
2025-10-20,El Lenguaje Olvidado. Introducción a la Comprensión de los Sueños. Mitos y Cuentos de Hadas,"Fromm, Erich",68.0,85.0,https://www.crisol.com.pe/libro-el-lenguaje-olvidado-introduccion-a-la-comprension-de-los-suenos-mitos-y-cuentos-de-hadas-9788449307621,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Psicoanalisis,https://www.crisol.com.pe/libro-el-lenguaje-olvidado-introduccion-a-la-comprension-de-los-suenos-mitos-y-cuentos-de-hadas-9788449307621,9788449307621,"Fromm, Erich",PAIDÓS,2012,2012,304,240591,3f514ee9eb99864b44245e525fc3b4fd212dda51,3f514ee9eb99864b44245e525fc3b4fd212dda51,crisol
2025-10-20,El Leopardo y la Montaña,"Breem, Wallace",95.2,119.0,https://www.crisol.com.pe/libro-el-leopardo-y-la-montana-9788498890761,Ficcion / Novelas,Ficcion / Novelas | Ficcion / Novelas / Novela Historica,https://www.crisol.com.pe/libro-el-leopardo-y-la-montana-9788498890761,9788498890761,"Breem, Wallace",ALAMUT,2012,2012,312,113835,ad09b7ffef812739ceca7a9a5f0ae24194dc7d27,ad09b7ffef812739ceca7a9a5f0ae24194dc7d27,crisol
2025-10-20,El liberalismo y sus desencantados,,52.0,65.0,https://www.crisol.com.pe/libro-el-liberalismo-y-sus-desencantados-9786287569027,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-liberalismo-y-sus-desencantados-9786287569027,9786287569027,,,,,,1178964,b521ed997d405539a229c3282c18fe64e498a441,b521ed997d405539a229c3282c18fe64e498a441,crisol
2025-10-20,El libro de Bill,"Hirsch, Alex",63.92,79.9,https://www.crisol.com.pe/libro-el-libro-de-bill-9786123320003,Juvenil,Juvenil | Novedades | Novedades / Nuevos Lanzamientos,https://www.crisol.com.pe/libro-el-libro-de-bill-9786123320003,9786123320003,"Hirsch, Alex",PLANETA,2024,2024,208,1117647,727bf057896a3cfaebc8d10b95a8c88fe8380415,727bf057896a3cfaebc8d10b95a8c88fe8380415,crisol
2025-10-20,El libro de Bill,"Hirsch, Alex",87.92,109.9,https://www.crisol.com.pe/libro-el-libro-de-bill-9786123320263,Juvenil,Juvenil | Juvenil / Literatura Juvenil | Juvenil / Literatura Juvenil / Terror Y Misterio,https://www.crisol.com.pe/libro-el-libro-de-bill-9786123320263,9786123320263,"Hirsch, Alex",PLANETA,20240,20240,2080,1185560,d4124d9b3d2ddc49e8f7135f21e90753fc7ff243,d4124d9b3d2ddc49e8f7135f21e90753fc7ff243,crisol
2025-10-20,El libro de DC,AA. VV.,103.2,129.0,https://www.crisol.com.pe/libro-el-libro-de-dc-9780241559666,Ficcion / Comics Y Novela Grafica,Ficcion / Comics Y Novela Grafica | Ficcion / Comics Y Novela Grafica / Libros De Ilustracion,https://www.crisol.com.pe/libro-el-libro-de-dc-9780241559666,9780241559666,AA. VV.,DK,20220,20220,2240,1185804,bc9c608681f40bed8a56a7ec6853f6a88d4087dd,bc9c608681f40bed8a56a7ec6853f6a88d4087dd,crisol
2025-10-20,El libro de Enoc,,47.92,59.9,https://www.crisol.com.pe/libro-el-libro-de-enoc-9786125083050,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-libro-de-enoc-9786125083050,9786125083050,,,,,,1179180,12f1252f2501ba2deeb54606886a3cebe5cc0965,12f1252f2501ba2deeb54606886a3cebe5cc0965,crisol
2025-10-20,El libro de hechizos. Violeta Medialuna. 1,"Almeras, Arnaud y Duhaze, Gaelle",14.5,29.0,https://www.crisol.com.pe/libro-el-libro-de-hechizos-violeta-medialuna-1-9788469640012,Infantil,Infantil,https://www.crisol.com.pe/libro-el-libro-de-hechizos-violeta-medialuna-1-9788469640012,9788469640012,"Almeras, Arnaud y Duhaze, Gaelle",BRUÑO,2023,2023,32,1125531,6b2c50027dc23c1896b33cc62a6425e2dd4d00d7,6b2c50027dc23c1896b33cc62a6425e2dd4d00d7,crisol
2025-10-20,El libro de la arquitectura,AA. VV.,103.2,129.0,https://www.crisol.com.pe/libro-el-libro-de-la-arquitectura-9780241656174,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-libro-de-la-arquitectura-9780241656174,9780241656174,AA. VV.,DK,2024,2024,336,1140267,832fa8e94f4591648c6a751040113472f0cb5686,832fa8e94f4591648c6a751040113472f0cb5686,crisol
2025-10-20,El libro de la astronomía,AA. VV.,119.2,149.0,https://www.crisol.com.pe/libro-el-libro-de-la-astronomia-9780241668405,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-libro-de-la-astronomia-9780241668405,9780241668405,AA. VV.,DK PUBLISHING,2023,2023,352,1129638,c71a16d8f677c5ea83849f1108fe7dfeeec15616,c71a16d8f677c5ea83849f1108fe7dfeeec15616,crisol
2025-10-20,El libro de la Biblia,AA. VV.,79.2,99.0,https://www.crisol.com.pe/libro-el-libro-de-la-biblia-9780241664742,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Religion,https://www.crisol.com.pe/libro-el-libro-de-la-biblia-9780241664742,9780241664742,AA. VV.,DK,20250,20250,3520,1197064,350e94dae2b1971d798debca0ff265656181a739,350e94dae2b1971d798debca0ff265656181a739,crisol
2025-10-20,El libro de la ciencia,AA. VV.,119.2,149.0,https://www.crisol.com.pe/libro-el-libro-de-la-ciencia-9780241668382,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-libro-de-la-ciencia-9780241668382,9780241668382,AA. VV.,DK PUBLISHING,2023,2023,352,1129641,e09f0df4b2f408180fa7e4d29485a5356b8d0f11,e09f0df4b2f408180fa7e4d29485a5356b8d0f11,crisol
2025-10-20,El libro de la ecología,AA. VV.,103.2,129.0,https://www.crisol.com.pe/libro-el-libro-de-la-ecologia9780241668696,No Ficcion,No Ficcion,https://www.crisol.com.pe/libro-el-libro-de-la-ecologia9780241668696,9780241668696,AA. VV.,DK,2019,2019,352,1137120,9cefbd9e6fa53844e4e9763232fd9461949cff73,9cefbd9e6fa53844e4e9763232fd9461949cff73,crisol
