fecha_scraping,titulo,autor,precio_actual,precio_anterior,url_producto,categoria,categorias_join,url_norm,isbn,sku,editorial,edicion,anio_edicion,paginas,product_id,product_id_stable
2025-10-06,CASA DE MUÑECAS,,50.1,,https://www.sbs.com.pe/casa-de-munecas-9788437642383.html,Plan Lector,Plan Lector | Plan Lector / Primaria,https://www.sbs.com.pe/casa-de-munecas-9788437642383.html,9788437642383,,EDICIONES CATEDRA - GRUPO ANAYA S.A.,1,,136,,4e0cd44cdfa7d8914be614b9f1e06fcb4e7872ca
2025-10-06,CASA DE MUÑECAS,Henrik Ibsen,42.0,,https://www.sbs.com.pe/casa-de-munecas-9789583006692.html,Literatura Y Ficcion / Literatura Clasica,Literatura Y Ficcion / Literatura Clasica,https://www.sbs.com.pe/casa-de-munecas-9789583006692.html,9789583006692,,EDITORIAL PANAMERICANA,1,2003,144,,6c0a9688dd2c77d97fbd7971f254ed81947f4dbe
2025-10-06,CASA DE MUÑECAS  /  EL PATO SALVAJE,Henrik Ibsen,59.0,74.5,https://www.sbs.com.pe/casa-de-munecas-el-pato-salvaje-9788437617695.html,Plan Lector,Plan Lector | Plan Lector / Secundaria,https://www.sbs.com.pe/casa-de-munecas-el-pato-salvaje-9788437617695.html,9788437617695,,EDICIONES CATEDRA - GRUPO ANAYA S.A.,1,2005,215,,3e82316e90a3841e5ff3b31a69519b16fc27b5ee
2025-10-06,"CASA DE RIVERTON, LA",Kate Morton,99.0,,https://www.sbs.com.pe/casa-de-riverton-la-9788491297666.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/casa-de-riverton-la-9788491297666.html,9788491297666,,SUMA DE LETRAS S.L.,1,2023,520,,354764df9292d6af1cf3ac4e9f215d0b665ebfa9
2025-10-06,"CASA DE SAL Y LAGRIMAS, LA",Erin A. Craig,89.0,,https://www.sbs.com.pe/casa-de-sal-y-lagrimas-la.html,Juvenil / Literatura Y Ficcion / Fantasia,Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/casa-de-sal-y-lagrimas-la.html,9786073846714,,,1,2024,400,112966,2fa9bce98ef4e0c58ed197c9b672348a40a63fab
2025-10-06,CASA DE TIERRA Y SANGRE (CIUDAD MEDIALUNA 1),Sarah J. Maas,149.0,,https://www.sbs.com.pe/casa-de-tierra-y-sangre-ciudad-medialuna-1-9788410190108.html,Juvenil,Juvenil | Juvenil / Literatura Y Ficcion | Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/casa-de-tierra-y-sangre-ciudad-medialuna-1-9788410190108.html,9788410190108,,ALFAGUARA INFANTIL,1,2024,816,109871,26019941461b1dcfa6d5653d539146fa596b4705
2025-10-06,CASA DE TIERRA Y SANGRE (CIUDAD MEDIALUNA 1),Sarah J. Maas,59.0,,https://www.sbs.com.pe/casa-de-tierra-y-sangre-ciudad-medialuna-1.html,Juvenil / Literatura Y Ficcion / Fantasia,Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/casa-de-tierra-y-sangre-ciudad-medialuna-1.html,9788466370530,,PENGUIN RANDOM HOUSE,1,2025,979,122753,b8cb0e986f01a916b9ff5f2142aa845792a1bfac
2025-10-06,"CASA DEL DOLOR AJENO, LA",Julian Herbert,9.9,,https://www.sbs.com.pe/casa-del-dolor-ajeno-la-9786073185608.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/casa-del-dolor-ajeno-la-9786073185608.html,9786073185608,,"DEBOLSILLO, ESP - RANDOM HOUSE MONDADORI",1,2019,304,,726383de666ef7bc7c566ea05e85271dd623c497
2025-10-06,"CASA DEL HAMBRE, LA",Alexis Henderson,75.0,,https://www.sbs.com.pe/casa-del-hambre-la-9788419030115.html,Literatura Y Ficcion / Fantasia Y Ciencia Ficcion,Literatura Y Ficcion / Fantasia Y Ciencia Ficcion,https://www.sbs.com.pe/casa-del-hambre-la-9788419030115.html,9788419030115,,UMBRIEL - EDICIONES URANO,1,2023,320,,0db3c074527d098107d32c2997c5907928940dba
2025-10-06,CASA ENCANTADA,Kazuno Kohara,56.4,,https://www.sbs.com.pe/casa-encantada-9788494154928.html,Libros Para Ninos / De 3 A 5 Anos / Cuentos,Libros Para Ninos / De 3 A 5 Anos / Cuentos,https://www.sbs.com.pe/casa-encantada-9788494154928.html,9788494154928,,PICARONA - EDICIONES OBELISCO,1,2014,1,,956d3000b4c4c9d6fab75ae7ecca26fa1d523cde
2025-10-06,CASA NEGRA,Peter Straub,59.0,,https://www.sbs.com.pe/casa-negra-9788497592215.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/casa-negra-9788497592215.html,9788497592215,,"DEBOLSILLO, MX - RANDOM HOUSE MONDADORI",7,2005,733,,5bb074f97004c812ebeceba426f06be3f3801d83
2025-10-06,CASA NEVILLE 1: LA FORMIDABLE SEÑORITA MANON,Florencia Bonelli,99.9,,https://www.sbs.com.pe/casa-neville-1-la-formidable-senorita-manon-9786123199920.html,Literatura Y Ficcion / Novela Historica,Literatura Y Ficcion / Novela Historica,https://www.sbs.com.pe/casa-neville-1-la-formidable-senorita-manon-9786123199920.html,9786123199920,,"EDITORIAL PLANETA, PERU - GRUPO PLANETA",1,2024,624,,17adf884330dd5dbc9fb98f786a39ff936f4dd6a
2025-10-06,CASA NEVILLE 2: NO QUIERAS NADA VIL,Florencia Bonelli,99.9,,https://www.sbs.com.pe/casa-neville-2-no-quieras-nada-vil-9786123199937.html,Literatura Y Ficcion / Novela Historica,Literatura Y Ficcion / Novela Historica,https://www.sbs.com.pe/casa-neville-2-no-quieras-nada-vil-9786123199937.html,9786123199937,,"EDITORIAL PLANETA, PERU - GRUPO PLANETA",1,2024,592,,1c2379b032f34972b0ab2aec1259b0437b201a97
2025-10-06,"CASA VERDE, LA",,59.0,,https://www.sbs.com.pe/casa-verde-la-9786073150149.html,Literatura Y Ficcion / Literatura Peruana,Literatura Y Ficcion / Literatura Peruana,https://www.sbs.com.pe/casa-verde-la-9786073150149.html,9786073150149,,"DEBOLSILLO, MX - RANDOM HOUSE MONDADORI",,,0,,56bdae41c4436f045dfe1e92c0fd7dcb2b34015b
2025-10-06,CASI BICENTENARIOS,Marco Sifuentes,9.9,,https://www.sbs.com.pe/casi-bicentenarios-9786123195878.html,No Ficcion,No Ficcion | No Ficcion / Historia | No Ficcion / Historia / Historia Del Peru,https://www.sbs.com.pe/casi-bicentenarios-9786123195878.html,9786123195878,,"EDITORIAL PLANETA, PERU - GRUPO PLANETA",1,2021,252,,8c1e7ddf45ad4e90c6a39958e08856c7ffa4cbe6
2025-10-06,CASI NADA QUE PONERTE,Lucia Lijtmaer,78.0,,https://www.sbs.com.pe/casi-nada-que-ponerte-9788433919632.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/casi-nada-que-ponerte-9788433919632.html,9788433919632,,ANAGRAMA S.A.,1,2023,200,,82036fb637c8afcd366339701b5ff4edc7187438
2025-10-06,CASI ROCANROL,Paul Alonso,69.9,,https://www.sbs.com.pe/casi-rocanrol-9786123199487.html,Literatura Y Ficcion,Literatura Y Ficcion | Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/casi-rocanrol-9786123199487.html,9786123199487,,"EDITORIAL PLANETA, PERU - GRUPO PLANETA",1,2024,304,,9bb3ab0f4219f73e6a500ea9fe4fef37961c064b
2025-10-06,CASI TODO DESAPARECE,Veronica Ramirez,79.0,,https://www.sbs.com.pe/casi-todo-desaparece-9786125020604.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/casi-todo-desaparece-9786125020604.html,9786125020604,,ALFAGUARA,1,2023,182,,42ebe338501a6a36d2d96b1b25f298e6ec9604be
2025-10-06,CASI UN CUENTO DE HADAS,,85.0,,https://www.sbs.com.pe/casi-un-cuento-de-hadas-9786124958335.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/casi-un-cuento-de-hadas-9786124958335.html,9786124958335,,TITANIA - EDICIONES URANO,1,2024,324,108713,7c82a743ab7589d1fecdfe17c7558b15a76982b7
2025-10-06,CASINO ROYALE,Ian Fleming,49.0,,https://www.sbs.com.pe/casino-royale-9788419498090.html,Literatura Y Ficcion,Literatura Y Ficcion | Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/casino-royale-9788419498090.html,9788419498090,,ROCA BOLSILLO - ROCA EDITORIAL DE LIBROS,1,2024,224,,efb470b73e5bd6fea87eed1861d8fb72cce345d3
2025-10-06,CASINOS THE INCAS,Roberto Gheller Doig,9.99,,https://www.sbs.com.pe/casinos-the-incas-9786122022008.html,Pasatiempos Y Rompecabezas,Pasatiempos Y Rompecabezas | Pasatiempos Y Rompecabezas / Pasatiempos,https://www.sbs.com.pe/casinos-the-incas-9786122022008.html,9786122022008,,ROBERTO GHELLER DOIG,1,2022,54,100139,2402862ffff3a195f0ace4f6c7faa40943efaeb1
2025-10-06,"CASITA LECTORA NIVEL 1, LA",Varios Autores,69.0,,https://www.sbs.com.pe/casita-lectora-nivel-1-la-9788448859534.html,Libros Para Ninos / De 3 A 5 Anos,Libros Para Ninos / De 3 A 5 Anos | Libros Para Ninos / De 3 A 5 Anos / Prelectura Y Escritura,https://www.sbs.com.pe/casita-lectora-nivel-1-la-9788448859534.html,9788448859534,,BEASCOA INTERNACIONAL,1,2022,192,,1931925864429c379395d41b844af62722609b8f
2025-10-06,"CASITA LECTORA NIVEL 2, LA",Varios Autores,69.0,,https://www.sbs.com.pe/casita-lectora-nivel-2-la-9788448859541.html,Libros Para Ninos / De 3 A 5 Anos,Libros Para Ninos / De 3 A 5 Anos | Libros Para Ninos / De 3 A 5 Anos / Prelectura Y Escritura,https://www.sbs.com.pe/casita-lectora-nivel-2-la-9788448859541.html,9788448859541,,BEASCOA INTERNACIONAL,1,2022,192,,04eddc02f33f5da1ed5f267864b7339abebb33a2
2025-10-06,"CASO ALASKA SANDERS, EL",,99.0,,https://www.sbs.com.pe/caso-alaska-sanders-el-9786073815413.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/caso-alaska-sanders-el-9786073815413.html,9786073815413,,ALFAGUARA,,,0,,ecd9b9f24c86ca6a1e7a63155357e46a9e3119e9
2025-10-06,CASO DE CHARLES DEXTER WARD BILINGÜE PLUTON,H. P. Lovecraft,24.0,,https://www.sbs.com.pe/caso-de-charles-dexter-ward-bilingue-pluton-9788494510410.html,Literatura Y Ficcion / Literatura Clasica,Literatura Y Ficcion / Literatura Clasica,https://www.sbs.com.pe/caso-de-charles-dexter-ward-bilingue-pluton-9788494510410.html,9788494510410,,PLUTON EDICIONES,1,2016,315,106283,450dca645b80dc1825dbc98cf4a8976bd60d6bce
2025-10-06,"CASO DE CHRISTIE, EL",Nina De Gramont,35.0,,https://www.sbs.com.pe/caso-de-christie-el-9786124858697.html,Literatura Y Ficcion / Novela Historica,Literatura Y Ficcion / Novela Historica,https://www.sbs.com.pe/caso-de-christie-el-9786124858697.html,9786124858697,,UMBRIEL - EDICIONES URANO,1,2022,352,,cdda228520a9987bb91cd9fa723112b2d1cdb58e
2025-10-06,"CASO DE TRES PERROS, UN (QUEEN'S 2)",S. J. Bennett,9.9,,https://www.sbs.com.pe/caso-de-tres-perros-un-queen-s-2-9788418681288.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/caso-de-tres-perros-un-queen-s-2-9788418681288.html,9788418681288,,SALAMANDRA,1,2022,400,,bf937fa61c22222a96c0396fe8505df4522a9f79
2025-10-06,"CASO DEL MARQUES DESAPARECI, EL",Nancy Springer,69.0,,https://www.sbs.com.pe/caso-del-marques-desapareci-el-9788427214613.html,Libros Para Ninos / Literatura Infantil,Libros Para Ninos / Literatura Infantil,https://www.sbs.com.pe/caso-del-marques-desapareci-el-9788427214613.html,9788427214613,,MOLINO - RBA LIBROS,1,2023,223,,a9b0711fdf4f8c645fa6d654afba987f9f235d94
2025-10-06,"CASO FITZGERALD, EL",John Grisham,89.0,,https://www.sbs.com.pe/caso-fitzgerald-el-9788401020544.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/caso-fitzgerald-el-9788401020544.html,9788401020544,,"PLAZA & JANES, ESP- RANDOM HOUSE MONDADORI",1,2018,304,,a4fa08db1047d3b54bf933ab1522e25a2e62286f
2025-10-06,"CASO FITZGERALD, EL",John Grisham,39.0,,https://www.sbs.com.pe/caso-fitzgerald-el-9788466347426.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/caso-fitzgerald-el-9788466347426.html,9788466347426,,"DEBOLSILLO, ESP - RANDOM HOUSE MONDADORI",1,2019,336,,f4233ae486ecf39b2b21b5e649fd21b3bbd27ba2
2025-10-06,CASOS DE ADMINISTRACION LOGISTICA,Armando Valdes Palacio,80.0,,https://www.sbs.com.pe/casos-de-administracion-logistica-9789972622984.html,Profesional Y Tecnico,Profesional Y Tecnico | Profesional Y Tecnico / Administracion,https://www.sbs.com.pe/casos-de-administracion-logistica-9789972622984.html,9789972622984,,ESAN EDICIONES,1,2011,605,,637715cbdfdf5db0de85cce217d468bacfefb362
2025-10-06,CASOS EXITOSOS DE EMPRESAS LATINOAMERICANAS EN ASIA,Oswaldo Morales Tristan,50.0,,https://www.sbs.com.pe/casos-exitosos-de-empresas-latinoamericanas-en-asia-9789871954438.html,Profesional Y Tecnico,Profesional Y Tecnico | Profesional Y Tecnico / Libros Tecnicos | Profesional Y Tecnico / Libros Tecnicos / Negocios Internacionales,https://www.sbs.com.pe/casos-exitosos-de-empresas-latinoamericanas-en-asia-9789871954438.html,9789871954438,,ESAN EDICIONES,1,2015,144,,d62ba969ed366cb1db6d5da3e0b8e549077afb86
2025-10-06,"CASTA DE LOS METABARONES, LA",Alejandro Jodorowsky,349.0,,https://www.sbs.com.pe/casta-de-los-metabarones-la-9788418052187.html,Comics Manga Y Novelas Graficas / Novelas Graficas,Comics Manga Y Novelas Graficas / Novelas Graficas,https://www.sbs.com.pe/casta-de-los-metabarones-la-9788418052187.html,9788418052187,,RESERVOIR BOOKS - PENGUIN RANDOM HOUSE (PRH),1,2022,626,100244,c5ab0ae2c1f0535c6d9b5c8bfea6c23c7b5d5864
2025-10-06,CASTILLO,Victor Caballero,39.0,,https://www.sbs.com.pe/castillo-9786124468209.html,No Ficcion,No Ficcion | No Ficcion / Ensayo Y Politica Peruana,https://www.sbs.com.pe/castillo-9786124468209.html,9786124468209,,EDICIONES B S.A.,1,2023,296,,3891a0ec31b520615e77f7a44a8285df149d4e35
2025-10-06,CASTILLO,Franz Kafka,15.0,,https://www.sbs.com.pe/castillo-9788494510427.html,Literatura Y Ficcion / Literatura Clasica,Literatura Y Ficcion / Literatura Clasica,https://www.sbs.com.pe/castillo-9788494510427.html,9788494510427,,PLUTON EDICIONES,2,2018,345,106286,7e422eea895ed3074b7023a87f3519e3927caedb
2025-10-06,"CASTILLO A TRAVÉS DEL ESPEJO, EL",Mizuki Tsujimura,75.0,,https://www.sbs.com.pe/castillo-a-traves-del-espejo-el-9788419252333.html,Juvenil,Juvenil | Juvenil / Literatura Y Ficcion | Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/castillo-a-traves-del-espejo-el-9788419252333.html,9788419252333,,MUNDO PUCK - EDICIONES URANO,1,2023,416,,14485b435d593846386ccdb5422d817fe671bf39
2025-10-06,"CASTILLO DE LOS ESCRITORES, EL",Uwe Neumahr,119.0,,https://www.sbs.com.pe/castillo-de-los-escritores-el-9788430626588.html,No Ficcion,No Ficcion | No Ficcion / Historia | No Ficcion / Historia / Historial Universal,https://www.sbs.com.pe/castillo-de-los-escritores-el-9788430626588.html,9788430626588,,TAURUS,1,2024,350,,110808620986ab237f7bd70413d28eef374a29e6
2025-10-06,"CASTILLO, EL",Franz Kafka,59.0,,https://www.sbs.com.pe/castillo-el-9786073832786.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/castillo-el-9786073832786.html,9786073832786,,"DEBOLSILLO, ARG - RANDOM HOUSE MONDADORI",1,2023,368,,d1205765c9e082ea24f9a0b6ec8192b2f5820429
2025-10-06,"CASUALIDADES NO EXISTEN, LAS",Borja Vilaseca,49.0,,https://www.sbs.com.pe/casualidades-no-existen-las-9788466362450.html,Desarrollo Personal Y Bienestar,Desarrollo Personal Y Bienestar | Desarrollo Personal Y Bienestar / Desarrollo Personal | Desarrollo Personal Y Bienestar / Desarrollo Personal / Espiritualidad Y Orientalismo,https://www.sbs.com.pe/casualidades-no-existen-las-9788466362450.html,9788466362450,,"DEBOLSILLO, ARG - RANDOM HOUSE MONDADORI",1,2023,280,,aaa29676f30467aaa7c8d43380e47e14e239da68
2025-10-06,CAT KID COMIC CLUB: A GRAPHIC NOVEL (CAT KID COMIC CLUB #1): FROM THE CREATOR OF DOG MAN,Dav Pilkey,73.7,,https://www.sbs.com.pe/cat-kid-comic-club-a-graphic-novel-cat-kid-comic-club-1-from-the-creator-of-dog-man-9781338712766.html,Libros Para Ninos,Libros Para Ninos | Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/cat-kid-comic-club-a-graphic-novel-cat-kid-comic-club-1-from-the-creator-of-dog-man-9781338712766.html,9781338712766,,GRAPHIX,1,2023,176,,23766a083544cfe7f3e91cae93672a66068d21bd
2025-10-06,CAT KID COMIC CLUB: COLLABORATIONS: A GRAPHIC NOVEL (CAT KID COMIC CLUB #4),Dav Pilkey,73.7,,https://www.sbs.com.pe/cat-kid-comic-club-collaborations-a-graphic-novel-cat-kid-comic-club-4-9781338846621.html,Libros Para Ninos,Libros Para Ninos | Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/cat-kid-comic-club-collaborations-a-graphic-novel-cat-kid-comic-club-4-9781338846621.html,9781338846621,,GRAPHIX,1,2023,224,,ab4669c2048fd04fd1e953e2da8aba1378c19121
2025-10-06,CAT KID COMIC CLUB: ON PURPOSE: A GRAPHIC NOVEL (CAT KID COMIC CLUB #3): FROM THE CREATOR OF DOG MAN,Dav Pilkey,73.7,,https://www.sbs.com.pe/cat-kid-comic-club-on-purpose-a-graphic-novel-cat-kid-comic-club-3-from-the-creator-of-dog-man-9781338801941.html,Libros Para Ninos,Libros Para Ninos | Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/cat-kid-comic-club-on-purpose-a-graphic-novel-cat-kid-comic-club-3-from-the-creator-of-dog-man-9781338801941.html,9781338801941,,GRAPHIX,1,2023,224,,9b2a87ed555d610701a585251cdef941e80c4a19
2025-10-06,CAT KID COMIC CLUB: PERSPECTIVES: A GRAPHIC NOVEL (CAT KID COMIC CLUB #2),Dav Pilkey,73.7,,https://www.sbs.com.pe/cat-kid-comic-club-perspectives-a-graphic-novel-cat-kid-comic-club-2-9781338784855.html,Libros Para Ninos,Libros Para Ninos | Libros Para Ninos / Sagas Infantiles,https://www.sbs.com.pe/cat-kid-comic-club-perspectives-a-graphic-novel-cat-kid-comic-club-2-9781338784855.html,9781338784855,,GRAPHIX,1,2023,224,,29f2a16d448623aa762de9a6ebafc2b07f8bcda7
2025-10-06,"CATALEJO LACADO, EL",Philip Pullman,49.0,,https://www.sbs.com.pe/catalejo-lacado-el-9788417092580.html,Juvenil / Literatura Y Ficcion,Juvenil / Literatura Y Ficcion | Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/catalejo-lacado-el-9788417092580.html,9788417092580,,ROCA EDITORIAL,2,2019,448,,f449aba117a240cb1531ce47487c073e456a9b25
2025-10-06,CATALINA DE ARAGON,"Tremlett, Giles",120.0,,https://www.sbs.com.pe/catalina-de-aragon-9788491990925.html,No Ficcion / Biografias,No Ficcion / Biografias,https://www.sbs.com.pe/catalina-de-aragon-9788491990925.html,9788491990925,,"EDITORIAL CRITICA, S.L.",1,2019,520,,78317e6d363d9b70b8e0320b00aea49817a5919b
2025-10-06,CATALINA Y LA DOPAMINA,Fiorella Rusca Jordán,45.0,,https://www.sbs.com.pe/catalina-y-la-dopamina-9786124465017.html,Libros Para Ninos / Literatura Infantil,Libros Para Ninos / Literatura Infantil,https://www.sbs.com.pe/catalina-y-la-dopamina-9786124465017.html,9786124465017,,ALETHEYA,1,2019,32,,f20cd4ec0b02642ecb273dd2a10f23e78be04f05
2025-10-06,CATALINA Y LA DOPAMINA,Fiorella Rusca Jordán,45.0,,https://www.sbs.com.pe/catalina-y-la-dopamina-9786124703744.html,Libros Para Ninos / Literatura Infantil,Libros Para Ninos / Literatura Infantil,https://www.sbs.com.pe/catalina-y-la-dopamina-9786124703744.html,9786124703744,,ALETHEYA,1,2018,32,,9e410c744eb1f46c886cdb7e428e1476ca1f17cd
2025-10-06,CATCHING FIRE,Suzanne Collins,85.1,,https://www.sbs.com.pe/catching-fire-9780545586177.html,Juvenil,Juvenil | Juvenil / Literatura Y Ficcion,https://www.sbs.com.pe/catching-fire-9780545586177.html,9780545586177,,SCHOLASTIC USA,1,2013,400,,56940404e66a3ee380746dde21f1394419dbce12
2025-10-06,CATERINA,Carlo Vecce,119.0,,https://www.sbs.com.pe/caterina-9788420476780.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/caterina-9788420476780.html,9788420476780,,ALFAGUARA,1,2024,584,,b4f7fc3c42ae653bddd6fd34c5da796459794d1b
2025-10-06,"CAUSA INTERIOR, LA",Martin Brofman,83.5,,https://www.sbs.com.pe/causa-interior-la-9788416233496.html,No Ficcion,No Ficcion | No Ficcion / Vida Y Hogar,https://www.sbs.com.pe/causa-interior-la-9788416233496.html,9788416233496,,EDITORIAL SIRIO S.A.,1,2015,400,,9f97185744be0555d2abc209fe85e1f2484c7cf5
2025-10-06,CAUSA JUSTA,John Grisham,49.0,,https://www.sbs.com.pe/causa-justa-9786073159166.html,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,Literatura Y Ficcion / Misterio Thriller Terror Y Suspenso,https://www.sbs.com.pe/causa-justa-9786073159166.html,9786073159166,,"DEBOLSILLO, ESP - RANDOM HOUSE MONDADORI",1,2017,416,,f54a3a2a02440f5f0d276eb5daa4a45e6281b575
2025-10-06,CAUSAS NATURALES: CÓMO NOS MATAMOS POR VIVIR MÁS,Bárbara Ehrenreich,85.0,,https://www.sbs.com.pe/causas-naturales-como-nos-matamos-por-vivir-mas-9788417141677.html,No Ficcion / Humanidades,No Ficcion / Humanidades | No Ficcion / Humanidades / Ciencias Sociales,https://www.sbs.com.pe/causas-naturales-como-nos-matamos-por-vivir-mas-9788417141677.html,9788417141677,,TURNER LIBROS,1,2018,248,,e4ceaf207376a66649c786cc1b7ac9f52d61493a
2025-10-06,CAUSAS Y AZARES,Luis Humberto Rodriguez Pastor,29.0,,https://www.sbs.com.pe/causas-y-azares-9786124272677.html,No Ficcion / Historia,No Ficcion / Historia | No Ficcion / Historia / Historial Universal,https://www.sbs.com.pe/causas-y-azares-9786124272677.html,9786124272677,,DEBATE - RANDOM HOUSE MONDADORI,1,2020,144,,fd53c3d931ac500d1ff678436b7d91eaf0ed8e9a
2025-10-06,CAVALLI (MAFIA CAVALLI II),Oscary Arroyo,99.9,,https://www.sbs.com.pe/cavalli-mafia-cavalli-ii.html,Juvenil / Literatura Y Ficcion / Romance,Juvenil / Literatura Y Ficcion / Romance,https://www.sbs.com.pe/cavalli-mafia-cavalli-ii.html,9786287734654,,,1,2025,448,116584,aef688385652d6e1943fbfac463d47dc2744efbf
2025-10-06,"CAVERNA, LA (NC)",Jose Saramago,49.0,,https://www.sbs.com.pe/caverna-la-nc-9788490628744.html,Literatura Y Ficcion / Narrativa Contemporanea,Literatura Y Ficcion / Narrativa Contemporanea,https://www.sbs.com.pe/caverna-la-nc-9788490628744.html,9788490628744,,"DEBOLSILLO, ESP - RANDOM HOUSE MONDADORI",1,2022,400,,636190cae9326f9f5e9acc8666f473574134c08a
2025-10-06,CAVIAR,Eduardo Dargent,69.0,,https://www.sbs.com.pe/caviar.html,No Ficcion,No Ficcion | No Ficcion / Ensayo Y Politica Peruana,https://www.sbs.com.pe/caviar.html,9786125068620,,,1,2025,160,119516,b0afe837a25a9cdee330b924b07dfe6d94da13db
2025-10-06,CAZA DE BRUJAS,Alfonso Trinidad Hernández,45.0,,https://www.sbs.com.pe/caza-de-brujas-9789584277763.html,No Ficcion / Historia,No Ficcion / Historia | No Ficcion / Historia / Historial Universal,https://www.sbs.com.pe/caza-de-brujas-9789584277763.html,9789584277763,,LUCIERNAGA S.AL.,1,2019,176,,3ba0e56bbafc012bf6f598618f18816adea58183
2025-10-06,"CAZA DEL SNARK, LA",,9.9,,https://www.sbs.com.pe/caza-del-snark-la-9786073812122.html,Libros Para Ninos / De 6 A 9 Anos / Coleccion De Cuentos,Libros Para Ninos / De 6 A 9 Anos / Coleccion De Cuentos,https://www.sbs.com.pe/caza-del-snark-la-9786073812122.html,9786073812122,,ALFAGUARA INFANTIL,,,0,,e15cdb1562c60c1191ad8050f657917bf1930506
2025-10-06,"CAZADOR DE FANTASMAS, EL (CRONICAS DE LA",,49.0,,https://www.sbs.com.pe/cazador-de-fantasmas-el-cronicas-de-la-9786073814584.html,Juvenil / Literatura Y Ficcion / Fantasia,Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/cazador-de-fantasmas-el-cronicas-de-la-9786073814584.html,9786073814584,,SALAMANDRA INFANTIL Y JUVENIL,,,0,,ce4d6f1d7997acdd2baca6051f38bf470007036f
2025-10-06,CAZADORA,Romina Garber,55.0,,https://www.sbs.com.pe/cazadora-9788419252135.html,Juvenil,Juvenil | Juvenil / Literatura Y Ficcion | Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/cazadora-9788419252135.html,9788419252135,,MUNDO PUCK - EDICIONES URANO,1,2023,416,,f32d1cacce08e007e21399b3ed588b4e39ba49c8
2025-10-06,CAZADORA DE HADAS,"ARMENTROUT, JENNIFER",75.0,,https://www.sbs.com.pe/cazadora-de-hadas-9788417421915.html,Juvenil / Literatura Y Ficcion / Fantasia,Juvenil / Literatura Y Ficcion / Fantasia,https://www.sbs.com.pe/cazadora-de-hadas-9788417421915.html,9788417421915,,TITANIA - EDICIONES URANO,1,2023,384,,977dd746d67497496ddaa2c2b12a9dc778032267
2025-10-06,"CAZADORES, CAMPESINOS Y CARBÓN",Ian Morris,80.0,,https://www.sbs.com.pe/cazadores-campesinos-y-carbon-9788418217647.html,No Ficcion / Historia,No Ficcion / Historia | No Ficcion / Historia / Historial Universal,https://www.sbs.com.pe/cazadores-campesinos-y-carbon-9788418217647.html,9788418217647,,ATICO DE LOS LIBROS,1,2022,448,,bca5970b7e3a582a91598eaff345e66153ae8119
