transaction_id,fecha_compra,usuario_id,region,n_items,total_transaction,medio_pago,estado_pago,vendor,ingest_date
SBS-TX-0000866,2025-09-03,68106835,Chiclayo,2,176.16,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000867,2025-02-15,18159550,Chiclayo,2,160.37,Yape,Completado,sbs,2025-11-09
SBS-TX-0000868,2024-08-25,58557203,Arequipa,4,625.9,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0000869,2024-05-17,16095815,Cusco,4,860.5,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0000870,2024-07-18,50714161,Piura,1,72.75,Yape,Completado,sbs,2025-11-09
SBS-TX-0000871,2024-02-09,43730822,Chiclayo,3,703.86,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000872,2024-09-30,92874006,Arequipa,1,108.9,Plin,Completado,sbs,2025-11-09
SBS-TX-0000873,2024-11-24,56229195,Lima,4,370.08,Plin,Completado,sbs,2025-11-09
SBS-TX-0000874,2024-01-19,30127592,Chiclayo,1,48.96,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0000875,2025-08-24,52831009,Piura,3,579.98,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000876,2024-03-02,74939013,Piura,1,88.2,Yape,Completado,sbs,2025-11-09
SBS-TX-0000877,2024-07-17,27762391,Arequipa,1,143.78,Plin,Completado,sbs,2025-11-09
SBS-TX-0000878,2024-08-27,93297363,Cusco,4,520.28,Plin,Completado,sbs,2025-11-09
SBS-TX-0000879,2025-08-19,71414198,Piura,2,122.74,Yape,Completado,sbs,2025-11-09
SBS-TX-0000880,2025-06-07,37263310,Arequipa,2,191.16,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000881,2024-10-21,44715141,Cusco,4,282.57,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0000882,2025-08-23,53868501,Arequipa,1,52.92,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000883,2025-01-16,92615071,Arequipa,1,251.46,Tarjeta de Crédito,Cancelado,sbs,2025-11-09
SBS-TX-0000884,2024-04-30,90213415,Piura,1,178.0,Yape,Completado,sbs,2025-11-09
SBS-TX-0000885,2025-01-30,13610435,Piura,1,98.28,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000886,2025-09-02,97253117,Piura,1,109.65,Yape,Completado,sbs,2025-11-09
SBS-TX-0000887,2025-05-14,60516941,Piura,1,110.92,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000888,2025-02-03,79045775,Chiclayo,1,52.96,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0000889,2024-02-06,17993466,Chiclayo,4,1581.35,Yape,Completado,sbs,2025-11-09
SBS-TX-0000890,2025-04-07,24284867,Chiclayo,2,166.74,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000891,2025-08-07,49320311,Piura,2,216.73,Tarjeta de Crédito,Cancelado,sbs,2025-11-09
SBS-TX-0000892,2024-07-25,27566185,Piura,3,175.65,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000893,2024-11-30,85548877,Piura,3,460.88,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000894,2025-01-15,25560384,Chiclayo,3,453.38,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000895,2025-09-13,82536810,Piura,4,423.46,Plin,Completado,sbs,2025-11-09
SBS-TX-0000896,2025-06-13,20050169,Chiclayo,2,247.14,Yape,Completado,sbs,2025-11-09
SBS-TX-0000897,2024-02-28,17124981,Lima,4,237.52,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000898,2024-12-08,74378331,Arequipa,4,587.58,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000899,2025-05-14,64459981,Piura,2,126.16,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000900,2025-09-01,47801233,Piura,3,346.49,Plin,Completado,sbs,2025-11-09
SBS-TX-0000901,2025-06-23,89557206,Piura,4,505.29,Plin,Completado,sbs,2025-11-09
SBS-TX-0000902,2025-02-09,79742280,Lima,4,418.6,Yape,Completado,sbs,2025-11-09
SBS-TX-0000903,2025-04-14,79110587,Cusco,4,949.68,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000904,2025-05-07,12512536,Cusco,1,155.14,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000905,2024-10-05,86178952,Cusco,1,25.42,Yape,Completado,sbs,2025-11-09
SBS-TX-0000906,2024-07-22,71773805,Piura,2,234.48,Yape,Completado,sbs,2025-11-09
SBS-TX-0000907,2023-10-13,75032899,Arequipa,4,451.3,Transferencia,Pendiente,sbs,2025-11-09
SBS-TX-0000908,2024-09-06,87761531,Piura,4,391.23,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000909,2024-06-21,86868988,Chiclayo,1,91.14,Yape,Completado,sbs,2025-11-09
SBS-TX-0000910,2024-09-22,36119029,Chiclayo,3,381.15,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000911,2024-12-28,56229195,Lima,4,526.44,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000912,2024-08-23,68055632,Lima,4,324.97,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000913,2025-03-05,94763590,Chiclayo,1,412.83,Plin,Completado,sbs,2025-11-09
SBS-TX-0000914,2024-09-10,26733967,Cusco,1,68.25,Yape,Completado,sbs,2025-11-09
SBS-TX-0000915,2024-06-18,15675419,Lima,4,677.5,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000916,2024-01-20,48561390,Cusco,1,140.94,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000917,2025-09-09,60724233,Cusco,4,559.48,Plin,Completado,sbs,2025-11-09
SBS-TX-0000918,2024-09-30,36092388,Lima,2,154.6,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000919,2024-04-21,98150338,Cusco,1,67.2,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000920,2024-12-02,69816708,Lima,4,280.14,Plin,Completado,sbs,2025-11-09
SBS-TX-0000921,2025-03-13,34058025,Piura,2,48.3,Transferencia,Pendiente,sbs,2025-11-09
SBS-TX-0000922,2025-08-30,68376344,Cusco,3,248.9,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000923,2025-02-05,71865387,Chiclayo,2,85.06,Plin,Completado,sbs,2025-11-09
SBS-TX-0000924,2025-02-23,38351125,Chiclayo,3,162.82,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000925,2025-02-27,23611269,Piura,4,298.18,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000926,2024-05-29,97069298,Cusco,2,276.78,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0000927,2024-11-29,19917380,Piura,4,515.52,Plin,Cancelado,sbs,2025-11-09
SBS-TX-0000928,2024-10-20,38935933,Chiclayo,2,276.41,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000929,2024-07-28,75409954,Arequipa,3,232.1,Yape,Completado,sbs,2025-11-09
SBS-TX-0000930,2024-11-15,48949083,Lima,2,210.84,Yape,Completado,sbs,2025-11-09
SBS-TX-0000931,2024-12-02,28321839,Chiclayo,3,178.2,Plin,Completado,sbs,2025-11-09
SBS-TX-0000932,2024-08-02,18585913,Lima,4,627.12,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000933,2024-03-14,25558733,Lima,3,869.1,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0000934,2023-12-18,45253038,Arequipa,2,331.98,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000935,2023-11-18,24067515,Cusco,3,292.37,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000936,2024-09-27,35704262,Lima,1,57.96,Plin,Completado,sbs,2025-11-09
SBS-TX-0000937,2025-04-17,68330593,Chiclayo,1,34.65,Yape,Completado,sbs,2025-11-09
SBS-TX-0000938,2025-03-19,85389807,Cusco,1,171.44,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000939,2025-06-20,78092509,Chiclayo,3,354.84,Transferencia,Pendiente,sbs,2025-11-09
SBS-TX-0000940,2025-01-02,63781664,Lima,1,211.5,Yape,Completado,sbs,2025-11-09
SBS-TX-0000941,2025-08-21,99490648,Lima,4,192.98,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000942,2024-10-25,68590128,Lima,4,391.32,Plin,Completado,sbs,2025-11-09
SBS-TX-0000943,2024-02-25,46045914,Arequipa,2,213.62,Efectivo,Cancelado,sbs,2025-11-09
SBS-TX-0000944,2024-05-19,50369409,Cusco,1,56.8,Tarjeta de Crédito,Cancelado,sbs,2025-11-09
SBS-TX-0000945,2025-04-02,62091317,Lima,3,148.18,Yape,Completado,sbs,2025-11-09
SBS-TX-0000946,2025-07-27,58016004,Lima,1,87.42,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000947,2024-05-06,31076736,Cusco,4,128.08,Plin,Completado,sbs,2025-11-09
SBS-TX-0000948,2024-03-23,89705240,Cusco,1,278.8,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0000949,2024-06-17,91090807,Lima,3,330.27,Yape,Completado,sbs,2025-11-09
SBS-TX-0000950,2025-05-15,16711227,Arequipa,3,309.17,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000951,2023-12-10,91478884,Piura,3,337.08,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000952,2024-09-16,20891605,Arequipa,3,326.85,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000953,2024-05-21,79054009,Arequipa,1,287.7,Yape,Completado,sbs,2025-11-09
SBS-TX-0000954,2025-04-10,44327434,Cusco,4,320.29,Plin,Completado,sbs,2025-11-09
SBS-TX-0000955,2025-05-19,53737494,Cusco,4,322.26,Plin,Cancelado,sbs,2025-11-09
SBS-TX-0000956,2024-02-09,53588695,Piura,2,363.6,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0000957,2025-02-28,90583348,Chiclayo,2,269.14,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000958,2024-08-24,13209180,Chiclayo,1,26.39,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000959,2024-05-11,14415512,Lima,2,163.13,Plin,Completado,sbs,2025-11-09
SBS-TX-0000960,2025-08-02,94992144,Piura,4,240.06,Yape,Completado,sbs,2025-11-09
SBS-TX-0000961,2025-05-18,98054173,Chiclayo,4,507.52,Plin,Completado,sbs,2025-11-09
SBS-TX-0000962,2025-07-26,73820568,Chiclayo,1,77.6,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000963,2025-03-10,39108314,Cusco,2,239.05,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0000964,2024-02-12,78227936,Cusco,1,63.96,Plin,Completado,sbs,2025-11-09
SBS-TX-0000965,2025-03-26,94578152,Lima,1,474.1,Yape,Completado,sbs,2025-11-09
SBS-TX-0000966,2024-01-07,28697002,Cusco,3,416.22,Yape,Completado,sbs,2025-11-09
SBS-TX-0000967,2023-11-11,46407626,Arequipa,3,342.7,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000968,2023-11-28,81893982,Arequipa,2,32.44,Plin,Completado,sbs,2025-11-09
SBS-TX-0000969,2024-07-18,84161109,Cusco,4,370.73,Yape,Completado,sbs,2025-11-09
SBS-TX-0000970,2025-04-17,58624457,Chiclayo,3,566.97,Yape,Completado,sbs,2025-11-09
SBS-TX-0000971,2024-06-15,58128991,Lima,3,768.24,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0000972,2024-01-25,41680907,Lima,2,308.37,Plin,Completado,sbs,2025-11-09
SBS-TX-0000973,2023-12-10,97448980,Chiclayo,4,484.64,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000974,2024-02-09,30552371,Lima,2,308.76,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000975,2025-02-26,67023177,Cusco,3,776.55,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000976,2025-04-11,85548877,Piura,4,582.49,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000977,2023-11-06,72001039,Cusco,2,49.56,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000978,2025-09-12,22025190,Piura,2,358.47,Efectivo,Cancelado,sbs,2025-11-09
SBS-TX-0000979,2023-11-25,40419133,Chiclayo,1,59.25,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0000980,2024-05-10,43199341,Piura,1,165.6,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000981,2025-02-02,68330593,Chiclayo,1,65.71,Plin,Completado,sbs,2025-11-09
SBS-TX-0000982,2024-04-28,97365194,Cusco,3,262.9,Yape,Completado,sbs,2025-11-09
SBS-TX-0000983,2025-03-15,67610401,Piura,4,967.33,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000984,2023-12-17,63183031,Lima,1,49.8,Yape,Completado,sbs,2025-11-09
SBS-TX-0000985,2025-07-19,41533557,Piura,1,63.18,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000986,2025-09-06,43022604,Lima,4,286.15,Tarjeta de Crédito,Cancelado,sbs,2025-11-09
SBS-TX-0000987,2024-11-16,40725714,Cusco,2,281.65,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000988,2025-01-15,75893962,Lima,3,294.79,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000989,2023-11-19,28058430,Cusco,2,177.8,Yape,Completado,sbs,2025-11-09
SBS-TX-0000990,2024-11-19,15071837,Lima,3,1119.42,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0000991,2025-07-28,34847621,Chiclayo,1,224.4,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000992,2024-02-23,14661179,Arequipa,2,139.26,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0000993,2024-09-29,92874006,Arequipa,1,202.92,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000994,2023-10-25,12658997,Chiclayo,2,292.05,Plin,Completado,sbs,2025-11-09
SBS-TX-0000995,2024-04-29,40133935,Lima,2,145.05,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000996,2024-06-21,11980765,Lima,3,326.34,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0000997,2025-02-03,48166934,Cusco,4,243.61,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000998,2025-02-04,12240013,Chiclayo,3,256.29,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0000999,2023-12-21,88845892,Lima,3,347.49,Yape,Completado,sbs,2025-11-09
SBS-TX-0001000,2024-10-25,99575241,Chiclayo,1,58.03,Plin,Completado,sbs,2025-11-09
SBS-TX-0001001,2023-12-17,75919584,Cusco,1,164.52,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001002,2025-09-26,21246035,Chiclayo,3,159.51,Efectivo,Cancelado,sbs,2025-11-09
SBS-TX-0001003,2024-06-18,21079489,Arequipa,3,494.74,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001004,2024-09-11,66772934,Piura,1,93.06,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001005,2023-10-08,31406009,Piura,2,158.6,Transferencia,Cancelado,sbs,2025-11-09
SBS-TX-0001006,2025-03-19,32717056,Cusco,3,432.09,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001007,2024-12-29,90448089,Cusco,2,179.79,Yape,Completado,sbs,2025-11-09
SBS-TX-0001008,2024-08-28,53737494,Cusco,2,177.54,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001009,2023-12-27,49203644,Cusco,1,57.0,Plin,Completado,sbs,2025-11-09
SBS-TX-0001010,2025-09-09,21028439,Piura,3,612.51,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001011,2025-09-07,54799978,Chiclayo,3,404.74,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0001012,2024-04-03,29856655,Piura,4,472.2,Plin,Completado,sbs,2025-11-09
SBS-TX-0001013,2025-09-12,22664947,Lima,3,63.21,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001014,2023-12-08,31810655,Cusco,4,683.61,Yape,Completado,sbs,2025-11-09
SBS-TX-0001015,2024-01-29,23208247,Lima,2,720.38,Yape,Completado,sbs,2025-11-09
SBS-TX-0001016,2025-02-10,70826614,Cusco,4,545.43,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001017,2025-01-02,14800151,Chiclayo,3,596.08,Yape,Completado,sbs,2025-11-09
SBS-TX-0001018,2025-09-22,53272417,Piura,3,221.97,Yape,Completado,sbs,2025-11-09
SBS-TX-0001019,2025-08-21,58542593,Cusco,4,548.36,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001020,2024-08-29,27439215,Arequipa,4,400.56,Efectivo,Cancelado,sbs,2025-11-09
SBS-TX-0001021,2025-03-21,88110995,Arequipa,3,204.52,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001022,2024-11-30,72312899,Cusco,3,420.21,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0001023,2025-02-28,81440849,Chiclayo,3,520.15,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001024,2025-08-17,49437611,Piura,3,106.82,Transferencia,Pendiente,sbs,2025-11-09
SBS-TX-0001025,2024-07-26,97949650,Lima,1,141.46,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001026,2024-02-01,50979918,Cusco,3,328.77,Plin,Completado,sbs,2025-11-09
SBS-TX-0001027,2025-04-16,14889442,Chiclayo,1,54.0,Yape,Completado,sbs,2025-11-09
SBS-TX-0001028,2024-11-19,16439568,Lima,4,269.94,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001029,2025-01-13,63801036,Arequipa,2,107.25,Plin,Completado,sbs,2025-11-09
SBS-TX-0001030,2024-04-11,93054727,Cusco,1,156.42,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001031,2024-06-08,18984340,Piura,4,615.3,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001032,2025-09-23,35482265,Lima,3,266.39,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001033,2025-04-06,50060760,Piura,2,205.31,Efectivo,Pendiente,sbs,2025-11-09
SBS-TX-0001034,2024-07-20,86670571,Lima,4,387.71,Plin,Completado,sbs,2025-11-09
SBS-TX-0001035,2025-03-06,89524487,Chiclayo,3,783.14,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001036,2024-09-06,15737190,Cusco,4,209.02,Yape,Completado,sbs,2025-11-09
SBS-TX-0001037,2024-06-18,25161415,Lima,2,178.65,Plin,Cancelado,sbs,2025-11-09
SBS-TX-0001038,2025-01-15,73736212,Lima,2,258.67,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001039,2025-07-24,59182925,Lima,4,967.34,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001040,2023-10-26,77063002,Lima,2,412.3,Plin,Completado,sbs,2025-11-09
SBS-TX-0001041,2024-05-01,70725652,Arequipa,2,296.98,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001042,2025-09-13,68147312,Chiclayo,2,193.49,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001043,2025-05-16,44854691,Cusco,2,341.91,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001044,2023-11-24,29777514,Piura,2,228.62,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001045,2024-12-30,68590128,Lima,2,380.49,Yape,Completado,sbs,2025-11-09
SBS-TX-0001046,2025-03-10,44363268,Arequipa,1,26.39,Plin,Completado,sbs,2025-11-09
SBS-TX-0001047,2025-02-10,18470495,Cusco,2,332.22,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001048,2025-07-19,62063088,Lima,4,406.98,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001049,2025-09-22,69946046,Lima,2,484.61,Plin,Completado,sbs,2025-11-09
SBS-TX-0001050,2024-05-15,67265875,Arequipa,1,254.6,Yape,Completado,sbs,2025-11-09
SBS-TX-0001051,2024-02-26,56113600,Piura,4,587.52,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001052,2024-05-06,46159360,Chiclayo,4,477.41,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001053,2023-12-22,93914843,Chiclayo,1,247.95,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001054,2025-05-18,90621827,Piura,1,147.15,Plin,Completado,sbs,2025-11-09
SBS-TX-0001055,2023-10-31,55941216,Arequipa,4,496.15,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001056,2024-07-31,14956822,Cusco,3,708.74,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001057,2024-10-01,80914604,Cusco,1,261.0,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0001058,2024-04-07,73736212,Lima,2,66.43,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001059,2024-06-04,39308629,Lima,4,319.44,Plin,Completado,sbs,2025-11-09
SBS-TX-0001060,2024-09-21,88446018,Chiclayo,4,527.39,Plin,Completado,sbs,2025-11-09
SBS-TX-0001061,2024-03-02,28971196,Arequipa,2,234.0,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001062,2024-10-24,25114735,Chiclayo,2,61.04,Yape,Completado,sbs,2025-11-09
SBS-TX-0001063,2024-04-27,60232033,Chiclayo,2,160.2,Yape,Completado,sbs,2025-11-09
SBS-TX-0001064,2024-05-06,90512805,Cusco,1,24.99,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001065,2023-11-04,94074257,Piura,4,513.26,Plin,Completado,sbs,2025-11-09
SBS-TX-0001066,2024-08-12,40354559,Lima,2,424.99,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001067,2025-07-07,50924657,Piura,1,99.36,Efectivo,Cancelado,sbs,2025-11-09
SBS-TX-0001068,2025-06-05,15426400,Piura,3,699.75,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0001069,2024-07-19,67825027,Lima,3,235.49,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001070,2024-05-06,29142470,Arequipa,1,191.97,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001071,2025-09-28,52046364,Cusco,1,411.24,Transferencia,Pendiente,sbs,2025-11-09
SBS-TX-0001072,2024-12-21,51734908,Piura,4,865.7,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001073,2025-04-05,59756143,Cusco,3,285.31,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001074,2023-11-11,27231111,Chiclayo,2,202.62,Plin,Completado,sbs,2025-11-09
SBS-TX-0001075,2025-08-20,18768924,Arequipa,2,180.2,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001076,2024-05-25,17291181,Cusco,3,342.22,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001077,2023-11-02,42458022,Chiclayo,1,81.88,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001078,2024-08-13,59552038,Chiclayo,1,110.5,Plin,Completado,sbs,2025-11-09
SBS-TX-0001079,2023-11-30,38935933,Chiclayo,3,370.67,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001080,2024-12-10,68528124,Piura,3,309.43,Yape,Completado,sbs,2025-11-09
SBS-TX-0001081,2024-08-16,45736421,Cusco,1,132.21,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001082,2025-07-16,23920137,Lima,2,100.4,Plin,Completado,sbs,2025-11-09
SBS-TX-0001083,2024-11-29,39613670,Cusco,2,254.64,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001084,2023-10-27,54977656,Chiclayo,4,289.45,Plin,Completado,sbs,2025-11-09
SBS-TX-0001085,2025-01-19,69749751,Lima,1,46.98,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0001086,2025-07-31,58147073,Arequipa,1,73.15,Plin,Completado,sbs,2025-11-09
SBS-TX-0001087,2025-07-02,40465492,Arequipa,3,815.12,Tarjeta de Crédito,Pendiente,sbs,2025-11-09
SBS-TX-0001088,2025-05-13,87576121,Lima,4,300.56,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001089,2025-06-03,66248001,Lima,3,402.73,Yape,Completado,sbs,2025-11-09
SBS-TX-0001090,2025-05-28,28876833,Cusco,2,269.16,Yape,Completado,sbs,2025-11-09
SBS-TX-0001091,2023-11-13,38192623,Lima,1,155.23,Plin,Completado,sbs,2025-11-09
SBS-TX-0001092,2025-08-23,23261275,Cusco,3,515.12,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001093,2024-01-17,26974940,Arequipa,2,207.09,Yape,Pendiente,sbs,2025-11-09
SBS-TX-0001094,2024-11-01,73115555,Lima,4,445.27,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0001095,2023-12-04,73962190,Piura,2,214.56,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001096,2025-06-21,50698994,Cusco,2,97.26,Yape,Completado,sbs,2025-11-09
SBS-TX-0001097,2025-02-19,67513345,Cusco,2,214.13,Yape,Completado,sbs,2025-11-09
SBS-TX-0001098,2024-09-14,48354650,Cusco,1,7.72,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001099,2025-09-20,70665302,Piura,4,1985.74,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001100,2023-11-20,16745852,Lima,1,176.0,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001101,2024-01-14,37083170,Lima,3,351.64,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001102,2025-09-08,72980385,Lima,2,75.38,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001103,2025-05-02,77674279,Cusco,3,398.74,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001104,2024-11-11,12566878,Chiclayo,3,608.37,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001105,2023-12-20,42932467,Chiclayo,3,358.23,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001106,2024-04-13,93685072,Lima,4,345.76,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001107,2024-07-19,20043577,Chiclayo,4,763.0,Transferencia,Cancelado,sbs,2025-11-09
SBS-TX-0001108,2023-10-15,73820568,Chiclayo,4,402.4,Efectivo,Completado,sbs,2025-11-09
SBS-TX-0001109,2024-04-12,28325379,Piura,4,1025.16,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001110,2024-11-09,25924978,Lima,4,243.17,Yape,Completado,sbs,2025-11-09
SBS-TX-0001111,2024-04-29,76445238,Chiclayo,3,494.46,Yape,Completado,sbs,2025-11-09
SBS-TX-0001112,2023-11-04,15675419,Lima,3,351.39,Plin,Completado,sbs,2025-11-09
SBS-TX-0001113,2023-11-27,15078212,Chiclayo,3,670.27,Yape,Completado,sbs,2025-11-09
SBS-TX-0001114,2024-01-30,29120002,Piura,1,93.5,Plin,Pendiente,sbs,2025-11-09
SBS-TX-0001115,2025-06-30,27921592,Lima,2,159.03,Yape,Completado,sbs,2025-11-09
SBS-TX-0001116,2023-12-27,12101593,Lima,3,364.22,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001117,2025-07-18,26476859,Piura,4,1227.88,Tarjeta de Crédito,Completado,sbs,2025-11-09
SBS-TX-0001118,2025-02-05,45389275,Chiclayo,3,241.5,Transferencia,Completado,sbs,2025-11-09
SBS-TX-0001119,2024-02-28,40832741,Lima,1,375.39,Yape,Completado,sbs,2025-11-09
