transaction_id,line_id,titulo,cantidad,precio_unitario,descuento_aplicado_pct,precio_final_unitario,line_total,vendor,ingest_date
SBS-TX-0012659,SBS-TX-0012659-L04,LA MONTAÑA DE LIBROS MÁS ALTA DEL MUNDO,3,79.9,16.0,67.12,201.36,sbs,2025-11-09
SBS-TX-0012660,SBS-TX-0012660-L01,ABUELITA FUE AL MERCADO (MY GRANNY WENT TO MARKET),2,40.4,8.0,37.17,74.34,sbs,2025-11-09
SBS-TX-0012660,SBS-TX-0012660-L02,HAPPY PLANNCER CLASSIC 12 MESES INGRID BLOOMS,3,129.89,22.0,101.31,303.93,sbs,2025-11-09
SBS-TX-0012660,SBS-TX-0012660-L03,MATEMATICAS PARA LA INGENIERIA - TEORIA Y PROBLEMAS RESUELTOS,1,237.0,16.0,199.08,199.08,sbs,2025-11-09
SBS-TX-0012661,SBS-TX-0012661-L01,"LIMA QUE ENCONTRO PIZARRO, LA",1,69.0,16.0,57.96,57.96,sbs,2025-11-09
SBS-TX-0012661,SBS-TX-0012661-L02,"JUEGO INTERIOR DEL ESTRES, EL",2,84.5,18.0,69.29,138.58,sbs,2025-11-09
SBS-TX-0012661,SBS-TX-0012661-L03,BLANCURA,2,59.0,17.0,48.97,97.94,sbs,2025-11-09
SBS-TX-0012661,SBS-TX-0012661-L04,MANUAL DE SÚPER VIVENCIA QUEER,2,95.0,2.0,93.1,186.2,sbs,2025-11-09
SBS-TX-0012662,SBS-TX-0012662-L01,EL ORACULO BELLINE (ESTUCHE),2,90.93,8.0,83.66,167.32,sbs,2025-11-09
SBS-TX-0012662,SBS-TX-0012662-L02,"GUAU GUAU TOCA, TOCA",2,69.0,5.0,65.55,131.1,sbs,2025-11-09
SBS-TX-0012662,SBS-TX-0012662-L03,"PROFECIA OSCURA, LA. LAS PRUEBAS DE APOLO",1,69.0,12.0,60.72,60.72,sbs,2025-11-09
SBS-TX-0012662,SBS-TX-0012662-L04,GUILLEN-MACROECONOMIA PARA LOS NEGOCIOS,3,20.0,19.0,16.2,48.6,sbs,2025-11-09
SBS-TX-0012663,SBS-TX-0012663-L01,PRACTICE TESTS PLUS 2ED. A2 FLYERS SB,3,135.0,6.0,126.9,380.7,sbs,2025-11-09
SBS-TX-0012663,SBS-TX-0012663-L02,FUNDAMENTOS DE FINANZAS CORPORATIVAS,1,233.0,12.0,205.04,205.04,sbs,2025-11-09
SBS-TX-0012663,SBS-TX-0012663-L03,UNA ODISEA ESPACIAL,1,89.0,2.0,87.22,87.22,sbs,2025-11-09
SBS-TX-0012663,SBS-TX-0012663-L04,COMPRENDER A LOS ARBOLES,2,67.9,4.0,65.18,130.36,sbs,2025-11-09
SBS-TX-0012664,SBS-TX-0012664-L01,A PESAR DE TI (REGRETTING YOU),2,85.0,3.0,82.45,164.9,sbs,2025-11-09
SBS-TX-0012664,SBS-TX-0012664-L02,"VIDA COMO JUEGO, LA",3,67.9,21.0,53.64,160.92,sbs,2025-11-09
SBS-TX-0012665,SBS-TX-0012665-L01,COLLINS CLASSROOM CLASSICS - FRANKENSTEIN,3,21.4,17.0,17.76,53.28,sbs,2025-11-09
SBS-TX-0012665,SBS-TX-0012665-L02,COMPORTAMIENTO DEL CONSUMIDOR 11ED.,2,202.0,6.0,189.88,379.76,sbs,2025-11-09
SBS-TX-0012666,SBS-TX-0012666-L01,MAYTALIA Y LOS DINOSAURIOS,3,19.9,12.0,17.51,52.53,sbs,2025-11-09
SBS-TX-0012666,SBS-TX-0012666-L02,ONE PIECE N.30,3,29.0,22.0,22.62,67.86,sbs,2025-11-09
SBS-TX-0012667,SBS-TX-0012667-L01,EXTRANJERO. EL,2,59.0,6.0,55.46,110.92,sbs,2025-11-09
SBS-TX-0012668,SBS-TX-0012668-L01,"LOBOS QUE VINIERON A CENAR, LOS",3,30.0,12.0,26.4,79.2,sbs,2025-11-09
SBS-TX-0012669,SBS-TX-0012669-L01,DISCURSO SOBRE EL ARTE DE LA GUERRA,1,36.0,8.0,33.12,33.12,sbs,2025-11-09
SBS-TX-0012669,SBS-TX-0012669-L02,EL ABRAZO DE LA MONTAÑA,1,89.9,6.0,84.51,84.51,sbs,2025-11-09
SBS-TX-0012669,SBS-TX-0012669-L03,CON SENTIMIENTO,2,69.9,5.0,66.41,132.82,sbs,2025-11-09
SBS-TX-0012669,SBS-TX-0012669-L04,EL VIAJE DE CILKA,2,59.0,23.0,45.43,90.86,sbs,2025-11-09
SBS-TX-0012670,SBS-TX-0012670-L01,La SUPRACONCIENCIA EXISTE,1,69.9,14.0,60.11,60.11,sbs,2025-11-09
SBS-TX-0012670,SBS-TX-0012670-L02,MUJERCITAS (TD),1,79.0,13.0,68.73,68.73,sbs,2025-11-09
SBS-TX-0012670,SBS-TX-0012670-L03,THE BAD GUYS IN MISSION UNPLUCKABLE,3,33.6,13.0,29.23,87.69,sbs,2025-11-09
SBS-TX-0012670,SBS-TX-0012670-L04,MARVEL MITOS Y LEYENDAS,3,123.1,6.0,115.71,347.13,sbs,2025-11-09
SBS-TX-0012671,SBS-TX-0012671-L01,ENGLISH COLLOCATIONS IN USE 2ED. ADVANCED W / ANSWERS,3,277.0,13.0,240.99,722.97,sbs,2025-11-09
SBS-TX-0012671,SBS-TX-0012671-L02,MARVEL KNIGHTS PUNISHER BY GARTH ENNIS: THE COMPLETE COLLECTION VOL. 1,2,174.3,17.0,144.67,289.34,sbs,2025-11-09
SBS-TX-0012672,SBS-TX-0012672-L01,LA PRUEBA DE HIERRO,3,25.0,20.0,20.0,60.0,sbs,2025-11-09
SBS-TX-0012672,SBS-TX-0012672-L02,AUTOBIOGRAFIA,1,9.9,0.0,9.9,9.9,sbs,2025-11-09
SBS-TX-0012672,SBS-TX-0012672-L03,LA ABUELA,2,9.9,17.0,8.22,16.44,sbs,2025-11-09
SBS-TX-0012673,SBS-TX-0012673-L01,20TH CENTURY BOYS Nº 07 / 11 (NUEVA EDICION),2,79.9,9.0,72.71,145.42,sbs,2025-11-09
SBS-TX-0012674,SBS-TX-0012674-L01,IMAGINE (AE) 6 WB,1,71.4,10.0,64.26,64.26,sbs,2025-11-09
SBS-TX-0012674,SBS-TX-0012674-L02,LA GRANJA DE ZENÓN. PINTA CON AGUA,3,65.0,19.0,52.65,157.95,sbs,2025-11-09
SBS-TX-0012674,SBS-TX-0012674-L03,PROTOCOLO DE CRISIS Nº 02 VENGADORES DE LAS SOMBRAS,1,79.9,7.0,74.31,74.31,sbs,2025-11-09
SBS-TX-0012674,SBS-TX-0012674-L04,HUB - APRENDA Y HABLE MAS INGLES CD-ROM,1,9.9,22.0,7.72,7.72,sbs,2025-11-09
SBS-TX-0012675,SBS-TX-0012675-L01,OCÉANOS,1,156.4,21.0,123.56,123.56,sbs,2025-11-09
SBS-TX-0012675,SBS-TX-0012675-L02,SOL DE SANGRE,2,89.0,21.0,70.31,140.62,sbs,2025-11-09
SBS-TX-0012676,SBS-TX-0012676-L01,LIBRITOS DE PIEZAS EXTRAIBLES: APRENDE LOS NUMEROS,2,54.7,14.0,47.04,94.08,sbs,2025-11-09
SBS-TX-0012676,SBS-TX-0012676-L02,BANANA FISH N.3,2,46.0,17.0,38.18,76.36,sbs,2025-11-09
SBS-TX-0012677,SBS-TX-0012677-L01,GATOS ANIMALES EN IMAGENES,2,24.0,8.0,22.08,44.16,sbs,2025-11-09
SBS-TX-0012677,SBS-TX-0012677-L02,GRECIA PARA TODOS,2,41.3,12.0,36.34,72.68,sbs,2025-11-09
SBS-TX-0012678,SBS-TX-0012678-L01,EMBASSYTOWN,2,89.0,22.0,69.42,138.84,sbs,2025-11-09
SBS-TX-0012679,SBS-TX-0012679-L01,AMERICAN ACCENT TRAINING 4ED.,3,154.6,11.0,137.59,412.77,sbs,2025-11-09
SBS-TX-0012680,SBS-TX-0012680-L01,SORPRESAS EN EL OCEANO,2,41.0,15.0,34.85,69.7,sbs,2025-11-09
SBS-TX-0012680,SBS-TX-0012680-L02,TOC TOC: CIUDAD,2,41.0,12.0,36.08,72.16,sbs,2025-11-09
SBS-TX-0012680,SBS-TX-0012680-L03,"CULTURA, LA",1,89.0,13.0,77.43,77.43,sbs,2025-11-09
SBS-TX-0012681,SBS-TX-0012681-L01,THE JOKER TALKING BUST AND ILLUSTRATED BOOK,2,65.9,15.0,56.02,112.04,sbs,2025-11-09
SBS-TX-0012681,SBS-TX-0012681-L02,"CAPITAN ALATRISTE, EL",2,49.0,23.0,37.73,75.46,sbs,2025-11-09
SBS-TX-0012682,SBS-TX-0012682-L01,SUPER MINDS (BE) 2ED. 1 SB WITH EBOOK,3,189.0,0.0,189.0,567.0,sbs,2025-11-09
SBS-TX-0012683,SBS-TX-0012683-L01,LOOK (AE) COMBO SPLIT STARTER B + SPARK,1,136.7,6.0,128.5,128.5,sbs,2025-11-09
SBS-TX-0012683,SBS-TX-0012683-L02,TRIBU DE MENTORES,2,139.9,21.0,110.52,221.04,sbs,2025-11-09
SBS-TX-0012684,SBS-TX-0012684-L01,"DOCTORA COLE, LA",3,59.0,19.0,47.79,143.37,sbs,2025-11-09
SBS-TX-0012685,SBS-TX-0012685-L01,GUIA DE GESTION EMOCIONAL,1,89.0,16.0,74.76,74.76,sbs,2025-11-09
SBS-TX-0012685,SBS-TX-0012685-L02,BRASIL 6ED. (SPANISH),2,20.0,14.0,17.2,34.4,sbs,2025-11-09
SBS-TX-0012685,SBS-TX-0012685-L03,YOUR LIE IN APRIL N.8,1,29.0,0.0,29.0,29.0,sbs,2025-11-09
SBS-TX-0012685,SBS-TX-0012685-L04,EL ETERNO RETORNO,1,59.0,8.0,54.28,54.28,sbs,2025-11-09
SBS-TX-0012686,SBS-TX-0012686-L01,HP2 - HARRY POTTER Y LA CAMARA SECRETA (CASA GRYFFINDOR),1,89.0,2.0,87.22,87.22,sbs,2025-11-09
SBS-TX-0012687,SBS-TX-0012687-L01,"TEORIA DEL TODO, LA",1,49.0,9.0,44.59,44.59,sbs,2025-11-09
SBS-TX-0012688,SBS-TX-0012688-L01,LA GRAN REVOLUCIÓN DE LAS GRASAS,3,13.93,21.0,11.0,33.0,sbs,2025-11-09
SBS-TX-0012688,SBS-TX-0012688-L02,CRONOLOGIA DE UNA LEYENDA.LOS COMICS DE,2,89.0,24.0,67.64,135.28,sbs,2025-11-09
SBS-TX-0012688,SBS-TX-0012688-L03,THE CURE,2,112.4,24.0,85.42,170.84,sbs,2025-11-09
SBS-TX-0012689,SBS-TX-0012689-L01,DEREK SIVERS: OBRAS COMPLETAS,2,105.0,12.0,92.4,184.8,sbs,2025-11-09
SBS-TX-0012690,SBS-TX-0012690-L01,LOS PEORES PROFES DEL MUNDO,3,99.0,24.0,75.24,225.72,sbs,2025-11-09
SBS-TX-0012690,SBS-TX-0012690-L02,"FINAL DE LA GUERRA, EL",3,99.0,3.0,96.03,288.09,sbs,2025-11-09
SBS-TX-0012690,SBS-TX-0012690-L03,INTELIGENCIA MORAL DEL NIÑO Y DEL ADOLECENTE,1,20.0,24.0,15.2,15.2,sbs,2025-11-09
SBS-TX-0012690,SBS-TX-0012690-L04,EL LIBRO DE LA PSICOLOGIA,2,160.3,21.0,126.64,253.28,sbs,2025-11-09
SBS-TX-0012691,SBS-TX-0012691-L01,¿COMO DESPERTAR A LA BELLA DURMIENTE?,3,50.0,21.0,39.5,118.5,sbs,2025-11-09
SBS-TX-0012691,SBS-TX-0012691-L02,GILLES,2,39.0,1.0,38.61,77.22,sbs,2025-11-09
SBS-TX-0012691,SBS-TX-0012691-L03,LIFE VISION PRE-INTERMEDIATE WB,1,120.9,22.0,94.3,94.3,sbs,2025-11-09
SBS-TX-0012692,SBS-TX-0012692-L01,MORE REMARKABLE WOMEN WORD SEARCH PUZZLES,1,5.0,15.0,4.25,4.25,sbs,2025-11-09
SBS-TX-0012692,SBS-TX-0012692-L02,QUIENES SOMOS AHORA,3,59.0,19.0,47.79,143.37,sbs,2025-11-09
SBS-TX-0012692,SBS-TX-0012692-L03,GUTS: A GRAPHIC NOVEL,2,73.7,12.0,64.86,129.72,sbs,2025-11-09
SBS-TX-0012693,SBS-TX-0012693-L01,"NOMBRES PRESTADOS, LOS",1,9.9,10.0,8.91,8.91,sbs,2025-11-09
SBS-TX-0012693,SBS-TX-0012693-L02,"TEST DEL AMOR, EL",2,50.0,0.0,50.0,100.0,sbs,2025-11-09
SBS-TX-0012693,SBS-TX-0012693-L03,SHAMAN KING N.12,1,59.0,7.0,54.87,54.87,sbs,2025-11-09
SBS-TX-0012693,SBS-TX-0012693-L04,LOS CUATRO ACUERDOS: SABIDURÍA TOLTECA - 48 CARTAS,3,93.22,17.0,77.37,232.11,sbs,2025-11-09
SBS-TX-0012694,SBS-TX-0012694-L01,NUESTRO MARAVILLOSO PLANETA: CUÍDA NUESTRO MUNDO,3,56.1,0.0,56.1,168.3,sbs,2025-11-09
SBS-TX-0012694,SBS-TX-0012694-L02,DICC. MINI ITALIANO SOPENA,2,55.8,4.0,53.57,107.14,sbs,2025-11-09
SBS-TX-0012694,SBS-TX-0012694-L03,"MI PRIMER ELMER. BUENAS NOCHES, ELMER",2,59.0,1.0,58.41,116.82,sbs,2025-11-09
SBS-TX-0012694,SBS-TX-0012694-L04,ELIXIR DE LOS DIOSES,2,112.5,6.0,105.75,211.5,sbs,2025-11-09
SBS-TX-0012695,SBS-TX-0012695-L01,DANZA,3,125.0,15.0,106.25,318.75,sbs,2025-11-09
SBS-TX-0012695,SBS-TX-0012695-L02,"NO TE PREOCUPES, NO LLEGARA LEJOS A PIE",3,9.9,12.0,8.71,26.13,sbs,2025-11-09
SBS-TX-0012695,SBS-TX-0012695-L03,STAR WARS FOLDED FLYERS,1,113.4,13.0,98.66,98.66,sbs,2025-11-09
SBS-TX-0012696,SBS-TX-0012696-L01,LIBRO PARA LA HORA DEL BAÑO: DINOSAURIOS,3,25.5,9.0,23.21,69.63,sbs,2025-11-09
SBS-TX-0012696,SBS-TX-0012696-L02,FAREWELL MY DEAR CRAMER 3,1,59.0,18.0,48.38,48.38,sbs,2025-11-09
SBS-TX-0012696,SBS-TX-0012696-L03,CONFIA EN LA VIDA,3,75.0,15.0,63.75,191.25,sbs,2025-11-09
SBS-TX-0012697,SBS-TX-0012697-L01,UNA TORMENTA DE IRA PARA ELVIRA (CAST),3,10.0,10.0,9.0,27.0,sbs,2025-11-09
SBS-TX-0012697,SBS-TX-0012697-L02,LEGO STAR WARS: EL LADO OSCURO,3,97.3,3.0,94.38,283.14,sbs,2025-11-09
SBS-TX-0012698,SBS-TX-0012698-L01,"REINA ESTRANGULADA, LA. REYES MALDITOS 2",2,59.0,3.0,57.23,114.46,sbs,2025-11-09
SBS-TX-0012699,SBS-TX-0012699-L01,AGUS Y LOS MONSTRUOS 14 - VIRUS,2,59.0,16.0,49.56,99.12,sbs,2025-11-09
SBS-TX-0012699,SBS-TX-0012699-L02,HOLA PRECIOSA,1,137.0,4.0,131.52,131.52,sbs,2025-11-09
SBS-TX-0012699,SBS-TX-0012699-L03,EL MEDIO ES EL MASAJE,2,85.0,2.0,83.3,166.6,sbs,2025-11-09
SBS-TX-0012699,SBS-TX-0012699-L04,¡VIVA LA DIFERENCIA!,1,13.93,22.0,10.87,10.87,sbs,2025-11-09
SBS-TX-0012700,SBS-TX-0012700-L01,SI NO HAY UN MAÑANA,2,85.0,18.0,69.7,139.4,sbs,2025-11-09
SBS-TX-0012701,SBS-TX-0012701-L01,THE ANCIENT MAGUS BRIDE   2,3,35.0,24.0,26.6,79.8,sbs,2025-11-09
SBS-TX-0012701,SBS-TX-0012701-L02,HUB LEIT - A NOVA CALIFORNIA (C2) + SENHA,3,5.0,1.0,4.95,14.85,sbs,2025-11-09
SBS-TX-0012702,SBS-TX-0012702-L01,1001 BOOKS YOU MUST READ BEFORE YOU DIE,1,20.0,10.0,18.0,18.0,sbs,2025-11-09
SBS-TX-0012702,SBS-TX-0012702-L02,CUENTOS COMPLETOS I (PHILIP K. DICK ),2,95.0,16.0,79.8,159.6,sbs,2025-11-09
SBS-TX-0012703,SBS-TX-0012703-L01,LAS RATITAS 8. EL BOSQUE DE LAS HADAS LUMINOSAS,3,69.9,9.0,63.61,190.83,sbs,2025-11-09
SBS-TX-0012703,SBS-TX-0012703-L02,GATOS ANIMALES EN IMAGENES,1,24.0,21.0,18.96,18.96,sbs,2025-11-09
SBS-TX-0012703,SBS-TX-0012703-L03,EL FINAL DE LA HISTORIA,1,77.0,1.0,76.23,76.23,sbs,2025-11-09
SBS-TX-0012703,SBS-TX-0012703-L04,COMO HACER GRANDES COSAS. LOS SORPRENDENTES FACTORES QUE MARCAN EL DESTINO DE CUALQUIER PROYECTO,3,89.0,23.0,68.53,205.59,sbs,2025-11-09
SBS-TX-0012704,SBS-TX-0012704-L01,DIARIO DE GREG 18: DESCEREBRADOS TB,1,49.0,19.0,39.69,39.69,sbs,2025-11-09
SBS-TX-0012704,SBS-TX-0012704-L02,LA INVITACION DE CUMPLEAÑOS,2,80.0,11.0,71.2,142.4,sbs,2025-11-09
SBS-TX-0012704,SBS-TX-0012704-L03,LA CARROZA DE BOLIVAR,2,9.9,8.0,9.11,18.22,sbs,2025-11-09
SBS-TX-0012705,SBS-TX-0012705-L01,POCOYO. SERIE HABITOS. EL ORINAL,3,59.0,21.0,46.61,139.83,sbs,2025-11-09
SBS-TX-0012706,SBS-TX-0012706-L01,LIBRO DE ACTIVIDADES: CONEJICORNIO Y SUS AMIGOS,1,59.3,12.0,52.18,52.18,sbs,2025-11-09
SBS-TX-0012706,SBS-TX-0012706-L02,ADMINISTRACION DE COSTOS. CONTABILIDAD Y CONTROL,1,137.1,5.0,130.24,130.24,sbs,2025-11-09
SBS-TX-0012706,SBS-TX-0012706-L03,MARVEL MUST HAVE N.18 - EL GUANTELETE INFINITO,1,108.0,22.0,84.24,84.24,sbs,2025-11-09
SBS-TX-0012706,SBS-TX-0012706-L04,CUADERNO DE LAS FLORES,3,59.0,9.0,53.69,161.07,sbs,2025-11-09
SBS-TX-0012707,SBS-TX-0012707-L01,LLAMADA PERDIDA,2,79.0,23.0,60.83,121.66,sbs,2025-11-09
SBS-TX-0012707,SBS-TX-0012707-L02,CAMBRIDGE ENGLISH ADVANCED RESULT SB W / ONLINE PRACTICE TEST,1,366.0,2.0,358.68,358.68,sbs,2025-11-09
SBS-TX-0012707,SBS-TX-0012707-L03,EXPERT PROFICIENCY STUDENT´S RESOURCE BOOK W / KEY,3,331.0,10.0,297.9,893.7,sbs,2025-11-09
SBS-TX-0012707,SBS-TX-0012707-L04,PR 5: TALE OF TWO CITIES,3,105.0,1.0,103.95,311.85,sbs,2025-11-09
SBS-TX-0012708,SBS-TX-0012708-L01,PRECIS DE GRAMMAIRE - DICTIONNAIRE,2,185.5,9.0,168.81,337.62,sbs,2025-11-09
SBS-TX-0012709,SBS-TX-0012709-L01,LIBRETA TAPA DURA GRANDE  SAFAVID INDIGO,3,87.0,4.0,83.52,250.56,sbs,2025-11-09
SBS-TX-0012709,SBS-TX-0012709-L02,"VIDA COMO JUEGO, LA",1,67.9,1.0,67.22,67.22,sbs,2025-11-09
SBS-TX-0012709,SBS-TX-0012709-L03,IMAGINE (AE) 3 SB W / ONLINE PRACTICE AND EBOOK,1,128.8,4.0,123.65,123.65,sbs,2025-11-09
SBS-TX-0012710,SBS-TX-0012710-L01,TECNICAS METAFISICAS,2,42.4,8.0,39.01,78.02,sbs,2025-11-09
SBS-TX-0012711,SBS-TX-0012711-L01,THE COMMITMENTS,1,71.2,19.0,57.67,57.67,sbs,2025-11-09
SBS-TX-0012711,SBS-TX-0012711-L02,HARRY POTTER 1-3 BOX SET: A MAGICAL ADVENTURE BEGINS,1,113.1,19.0,91.61,91.61,sbs,2025-11-09
SBS-TX-0012712,SBS-TX-0012712-L01,MARIPOSA,1,85.0,9.0,77.35,77.35,sbs,2025-11-09
SBS-TX-0012712,SBS-TX-0012712-L02,EL SISTEMA SOLAR,3,89.0,3.0,86.33,258.99,sbs,2025-11-09
SBS-TX-0012712,SBS-TX-0012712-L03,LIBRO QUE SE SENTÍA SOLO,3,51.0,5.0,48.45,145.35,sbs,2025-11-09
SBS-TX-0012713,SBS-TX-0012713-L01,COLOMBIA BIZARRA,2,85.0,9.0,77.35,154.7,sbs,2025-11-09
SBS-TX-0012713,SBS-TX-0012713-L02,NOS LAS ARREGLAREMOS (MÁS O MENOS) 4,1,70.0,1.0,69.3,69.3,sbs,2025-11-09
SBS-TX-0012714,SBS-TX-0012714-L01,SUPER ESPACIO,1,143.1,19.0,115.91,115.91,sbs,2025-11-09
SBS-TX-0012715,SBS-TX-0012715-L01,MUSHOKU TENSEI N.5,3,50.0,9.0,45.5,136.5,sbs,2025-11-09
SBS-TX-0012715,SBS-TX-0012715-L02,"FORMACION, CAPACITACION, DESARROLLO. VOLUMEN 1",3,87.0,11.0,77.43,232.29,sbs,2025-11-09
SBS-TX-0012716,SBS-TX-0012716-L01,DÓNDE ESTÁ WALLY. EDICIÓN ESENCIAL,2,69.0,25.0,51.75,103.5,sbs,2025-11-09
SBS-TX-0012716,SBS-TX-0012716-L02,RETRATOS DE SUS HIJOS,3,29.0,23.0,22.33,66.99,sbs,2025-11-09
SBS-TX-0012716,SBS-TX-0012716-L03,A FIRST COURSE IN STRING THEORY 2ED.,3,863.0,12.0,759.44,2278.32,sbs,2025-11-09
SBS-TX-0012716,SBS-TX-0012716-L04,EL CHICO QUE SIGUIO A SU PADRE HASTA AUSCHWITZ,1,79.0,21.0,62.41,62.41,sbs,2025-11-09
SBS-TX-0012717,SBS-TX-0012717-L01,SMART CHOICE 3ED. 3 WB,1,117.8,18.0,96.6,96.6,sbs,2025-11-09
SBS-TX-0012717,SBS-TX-0012717-L02,"DIABLO DE MANHATTAN, EL (SEÑORITAS DE NUEVA YORK 3)",2,60.0,9.0,54.6,109.2,sbs,2025-11-09
SBS-TX-0012717,SBS-TX-0012717-L03,LOS ONCE 2. EL PORTERO CON LOS BRAZOS MAS LARGOS DEL MUNDO,1,85.0,23.0,65.45,65.45,sbs,2025-11-09
SBS-TX-0012718,SBS-TX-0012718-L01,LIBRETA TAPA DURA MINI RAYADA BLUE LUXE,1,77.88,17.0,64.64,64.64,sbs,2025-11-09
SBS-TX-0012718,SBS-TX-0012718-L02,LA ESPAÑA QUE ABANDONAMOS,1,135.0,13.0,117.45,117.45,sbs,2025-11-09
SBS-TX-0012719,SBS-TX-0012719-L01,NO SON CUENTOS CHINOS,1,70.0,23.0,53.9,53.9,sbs,2025-11-09
SBS-TX-0012720,SBS-TX-0012720-L01,PIZARRA MAGICA - TOY STORY 4,3,59.0,9.0,53.69,161.07,sbs,2025-11-09
SBS-TX-0012720,SBS-TX-0012720-L02,RISE AND SHINE LEVEL 5 PUPILS BOOK AND EBOOK W / DIGITAL ACTIVITIES AND RESOURCES,3,164.0,18.0,134.48,403.44,sbs,2025-11-09
SBS-TX-0012720,SBS-TX-0012720-L03,SUPERFOOD SMOOTHIES,1,10.0,4.0,9.6,9.6,sbs,2025-11-09
SBS-TX-0012720,SBS-TX-0012720-L04,CHRISTINE,3,59.0,16.0,49.56,148.68,sbs,2025-11-09
SBS-TX-0012721,SBS-TX-0012721-L01,EL EXITO ES UN JUEGO,3,9.9,17.0,8.22,24.66,sbs,2025-11-09
SBS-TX-0012721,SBS-TX-0012721-L02,LEARNING NUMERS 123 LEARING SERIES,2,59.0,4.0,56.64,113.28,sbs,2025-11-09
SBS-TX-0012721,SBS-TX-0012721-L03,REFORZANDO EN CASA 5 AÑOS,3,29.9,15.0,25.41,76.23,sbs,2025-11-09
SBS-TX-0012721,SBS-TX-0012721-L04,JESSICA LITTLE. SALVAD A GRAHAM THOMS,1,69.0,11.0,61.41,61.41,sbs,2025-11-09
SBS-TX-0012722,SBS-TX-0012722-L01,MIA Y MAX COMEN EN FAMILIA. MONTESSORI,2,9.9,8.0,9.11,18.22,sbs,2025-11-09
SBS-TX-0012722,SBS-TX-0012722-L02,MINDFULNESS. LA LAMPARA DE LA MENTE,1,89.0,17.0,73.87,73.87,sbs,2025-11-09
SBS-TX-0012723,SBS-TX-0012723-L01,"JAULA INVISIBLE, LA",1,69.0,15.0,58.65,58.65,sbs,2025-11-09
SBS-TX-0012723,SBS-TX-0012723-L02,Inteligencia artificial: la revolución que cambiar,2,59.9,12.0,52.71,105.42,sbs,2025-11-09
SBS-TX-0012724,SBS-TX-0012724-L01,EL PODER DE SANACIÓN DE LA GLÁNDULA PINEAL,2,85.0,24.0,64.6,129.2,sbs,2025-11-09
SBS-TX-0012724,SBS-TX-0012724-L02,DONDE ESTA MI JERSEY,3,60.0,10.0,54.0,162.0,sbs,2025-11-09
SBS-TX-0012724,SBS-TX-0012724-L03,LA RUEDA MEDICINAL DEL AYURVEDA,2,10.0,6.0,9.4,18.8,sbs,2025-11-09
SBS-TX-0012724,SBS-TX-0012724-L04,NO QUIERO CRECER,1,13.93,12.0,12.26,12.26,sbs,2025-11-09
SBS-TX-0012725,SBS-TX-0012725-L01,THE FALL,3,45.4,7.0,42.22,126.66,sbs,2025-11-09
SBS-TX-0012725,SBS-TX-0012725-L02,LOS AMIGOS DEL MUNDO. UNA AVENTURA EN LA SELVA,3,30.0,5.0,28.5,85.5,sbs,2025-11-09
SBS-TX-0012725,SBS-TX-0012725-L03,ARQUITECTURA. LA HISTORIA VISUAL DEFINITIVA,3,169.0,20.0,135.2,405.6,sbs,2025-11-09
SBS-TX-0012725,SBS-TX-0012725-L04,VIA DEL CORSO B1: LIBRO DELLO STUDENTE ED ESERCIZI + CD AUDIO (2) + DVD VIDEO,2,169.7,16.0,142.55,285.1,sbs,2025-11-09
SBS-TX-0012726,SBS-TX-0012726-L01,MALDAD LIQUIDA,1,39.9,9.0,36.31,36.31,sbs,2025-11-09
SBS-TX-0012727,SBS-TX-0012727-L01,ARCHIVO DE LAS TORMENTAS 3-JURAMENTADA,2,169.0,18.0,138.58,277.16,sbs,2025-11-09
SBS-TX-0012727,SBS-TX-0012727-L02,CANCION DE HIELO Y FUEGO IV: FESTIN DE CUERVOS,2,129.0,24.0,98.04,196.08,sbs,2025-11-09
SBS-TX-0012728,SBS-TX-0012728-L01,"RELATOS BIBLICOS, LA GRAN HISTORIA",1,89.0,17.0,73.87,73.87,sbs,2025-11-09
SBS-TX-0012728,SBS-TX-0012728-L02,SOL DE MEDIA NOCHE (MIDNIGHT SUN),3,9.9,2.0,9.7,29.1,sbs,2025-11-09
SBS-TX-0012728,SBS-TX-0012728-L03,HOMO DEUS: BREVE HISTORIA DEL MAÑANA,2,99.0,17.0,82.17,164.34,sbs,2025-11-09
SBS-TX-0012729,SBS-TX-0012729-L01,EDÍPO REY,3,59.0,10.0,53.1,159.3,sbs,2025-11-09
SBS-TX-0012730,SBS-TX-0012730-L01,PR 1: MICHAEL JORDAN 2ED. W / AUDIO CD,3,5.0,4.0,4.8,14.4,sbs,2025-11-09
SBS-TX-0012730,SBS-TX-0012730-L02,POR QUE EL MINDFULNESS ES MEJO,1,59.0,19.0,47.79,47.79,sbs,2025-11-09
SBS-TX-0012731,SBS-TX-0012731-L01,"POCOYO POP-UP. HOLA, POCOYO",1,79.0,3.0,76.63,76.63,sbs,2025-11-09
SBS-TX-0012731,SBS-TX-0012731-L02,MAR ABIERTO: LAGARTIJA SIN COLA,3,5.0,6.0,4.7,14.1,sbs,2025-11-09
SBS-TX-0012731,SBS-TX-0012731-L03,DOG MAN: BRAWL OF THE WIL,2,73.7,5.0,70.02,140.04,sbs,2025-11-09
SBS-TX-0012732,SBS-TX-0012732-L01,"ESCUELA DE NEGOCIOS, LA",2,49.0,19.0,39.69,79.38,sbs,2025-11-09
SBS-TX-0012732,SBS-TX-0012732-L02,BRASIL 6ED. (SPANISH),1,20.0,11.0,17.8,17.8,sbs,2025-11-09
